StartStation Id,EndStation Id,distance (geodesic),Daily Weather,Humidity,Windspeed,Apparent Temperature (Avg),Weekday,Season,Day & Night,Holiday,Month,Date,Year,Passed_Years,Passed_Months,Frequency
191,420,3.34897263971105,fog,0.94,0.55,"36,295",Sunday,Winter,day,False,1,2015-01-04,2015,4,51,6
191,197,2.9230181141921543,fog,0.94,0.55,"36,295",Sunday,Winter,night,False,1,2015-01-04,2015,4,51,6
191,571,4.513921101957778,fog,0.94,0.55,"36,295",Sunday,Winter,day,False,1,2015-01-04,2015,4,51,6
191,356,1.7138204607008467,fog,0.94,0.55,"36,295",Sunday,Winter,day,False,1,2015-01-04,2015,4,51,6
191,500,7.0381906975795445,fog,0.94,0.55,"36,295",Sunday,Winter,night,False,1,2015-01-04,2015,4,51,6
191,377,2.779108970516472,fog,0.94,0.55,"36,295",Sunday,Winter,night,False,1,2015-01-04,2015,4,51,6
191,368,0.5154539144858502,partly-cloudy-day,0.88,1.59,"46,74",Monday,Winter,day,False,1,2015-01-05,2015,4,51,4
191,88,2.2767124860653083,partly-cloudy-day,0.88,1.59,"46,74",Monday,Winter,day,False,1,2015-01-05,2015,4,51,4
191,88,2.2767124860653083,partly-cloudy-day,0.88,1.59,"46,74",Monday,Winter,day,False,1,2015-01-05,2015,4,51,4
191,772,4.017553210762416,partly-cloudy-day,0.88,1.59,"46,74",Monday,Winter,day,False,1,2015-01-05,2015,4,51,4
191,330,2.313378008399289,partly-cloudy-day,0.86,2.07,"42,15",Tuesday,Winter,night,False,1,2015-01-06,2015,4,51,4
191,300,1.3730057089441652,partly-cloudy-day,0.86,2.07,"42,15",Tuesday,Winter,day,False,1,2015-01-06,2015,4,51,4
191,300,1.3730057089441652,partly-cloudy-day,0.86,2.07,"42,15",Tuesday,Winter,day,False,1,2015-01-06,2015,4,51,4
191,300,1.3730057089441652,partly-cloudy-day,0.86,2.07,"42,15",Tuesday,Winter,day,False,1,2015-01-06,2015,4,51,4
191,366,0.8837366168393904,clear-day,0.86,4.13,"45,45",Wednesday,Winter,day,False,1,2015-01-07,2015,4,51,3
191,180,1.0896738988642949,clear-day,0.86,4.13,"45,45",Wednesday,Winter,day,False,1,2015-01-07,2015,4,51,3
191,357,2.2292381252537004,clear-day,0.86,4.13,"45,45",Wednesday,Winter,day,False,1,2015-01-07,2015,4,51,3
191,353,1.6412409094261506,rain,0.87,3.6,"46,2",Thursday,Winter,day,False,1,2015-01-08,2015,4,51,4
191,343,3.768127741223892,rain,0.87,3.6,"46,2",Thursday,Winter,day,False,1,2015-01-08,2015,4,51,4
191,343,3.768127741223892,rain,0.87,3.6,"46,2",Thursday,Winter,day,False,1,2015-01-08,2015,4,51,4
191,634,4.433843787386799,rain,0.87,3.6,"46,2",Thursday,Winter,day,False,1,2015-01-08,2015,4,51,4
191,226,1.6100216905700493,partly-cloudy-day,0.81,7.43,"56,085",Friday,Winter,day,False,1,2015-01-09,2015,4,51,6
191,226,1.6100216905700493,partly-cloudy-day,0.81,7.43,"56,085",Friday,Winter,day,False,1,2015-01-09,2015,4,51,6
191,108,1.5876426281593865,partly-cloudy-day,0.81,7.43,"56,085",Friday,Winter,night,False,1,2015-01-09,2015,4,51,6
191,325,1.782420999132838,partly-cloudy-day,0.81,7.43,"56,085",Friday,Winter,day,False,1,2015-01-09,2015,4,51,6
191,421,3.3860369944282205,partly-cloudy-day,0.81,7.43,"56,085",Friday,Winter,day,False,1,2015-01-09,2015,4,51,6
191,421,3.3860369944282205,partly-cloudy-day,0.81,7.43,"56,085",Friday,Winter,day,False,1,2015-01-09,2015,4,51,6
191,5,1.1354035510004632,partly-cloudy-day,0.74,7.05,"44,615",Saturday,Winter,night,False,1,2015-01-10,2015,4,51,4
191,85,5.209564869697589,partly-cloudy-day,0.74,7.05,"44,615",Saturday,Winter,day,False,1,2015-01-10,2015,4,51,4
191,320,1.419495321606458,partly-cloudy-day,0.74,7.05,"44,615",Saturday,Winter,day,False,1,2015-01-10,2015,4,51,4
191,584,2.798619714674212,partly-cloudy-day,0.74,7.05,"44,615",Saturday,Winter,day,False,1,2015-01-10,2015,4,51,4
191,164,2.4805651950328858,clear-day,0.74,5.44,"43,385",Sunday,Winter,night,False,1,2015-01-11,2015,4,51,7
191,233,1.6669327600794208,clear-day,0.74,5.44,"43,385",Sunday,Winter,day,False,1,2015-01-11,2015,4,51,7
191,591,4.920287259172048,clear-day,0.74,5.44,"43,385",Sunday,Winter,day,False,1,2015-01-11,2015,4,51,7
191,226,1.6100216905700493,clear-day,0.74,5.44,"43,385",Sunday,Winter,day,False,1,2015-01-11,2015,4,51,7
191,226,1.6100216905700493,clear-day,0.74,5.44,"43,385",Sunday,Winter,day,False,1,2015-01-11,2015,4,51,7
191,358,2.468923860148444,clear-day,0.74,5.44,"43,385",Sunday,Winter,day,False,1,2015-01-11,2015,4,51,7
191,178,1.6809695667470943,clear-day,0.74,5.44,"43,385",Sunday,Winter,day,False,1,2015-01-11,2015,4,51,7
191,107,4.7174557750041535,rain,0.83,6.57,"49,535",Monday,Winter,day,False,1,2015-01-12,2015,4,51,1
191,359,1.3864925687596,partly-cloudy-day,0.84,4.12,"39,87",Tuesday,Winter,day,False,1,2015-01-13,2015,4,51,1
191,333,2.860069140160929,clear-day,0.76,5.04,"42,13",Wednesday,Winter,day,False,1,2015-01-14,2015,4,51,4
191,313,1.911903740869626,clear-day,0.76,5.04,"42,13",Wednesday,Winter,day,False,1,2015-01-14,2015,4,51,4
191,313,1.911903740869626,clear-day,0.76,5.04,"42,13",Wednesday,Winter,day,False,1,2015-01-14,2015,4,51,4
191,186,2.2128854562980877,clear-day,0.76,5.04,"42,13",Wednesday,Winter,day,False,1,2015-01-14,2015,4,51,4
191,568,2.738290772718764,rain,0.77,6.71,"41,05",Thursday,Winter,day,False,1,2015-01-15,2015,4,51,2
191,25,3.219623088027741,rain,0.77,6.71,"41,05",Thursday,Winter,day,False,1,2015-01-15,2015,4,51,2
191,278,5.131449215034322,partly-cloudy-day,0.76,2.31,37,Friday,Winter,night,False,1,2015-01-16,2015,4,51,2
191,113,2.195730502677695,partly-cloudy-day,0.76,2.31,37,Friday,Winter,day,False,1,2015-01-16,2015,4,51,2
191,148,1.6147274272085237,partly-cloudy-day,0.83,1.72,"39,13",Saturday,Winter,night,False,1,2015-01-17,2015,4,51,2
191,320,1.419495321606458,partly-cloudy-day,0.83,1.72,"39,13",Saturday,Winter,night,False,1,2015-01-17,2015,4,51,2
191,171,2.638911801310892,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,573,2.7380286505022635,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,573,2.7380286505022635,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,617,5.190694869786278,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,617,5.190694869786278,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,71,4.034731910118248,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,71,4.034731910118248,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,226,1.6100216905700493,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,226,1.6100216905700493,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,272,2.9792306062740583,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,9,3.991558036297045,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,9,3.991558036297045,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,527,4.325587815719602,partly-cloudy-day,0.89,0.84,"35,21",Sunday,Winter,day,False,1,2015-01-18,2015,4,51,13
191,404,2.1474894107627582,partly-cloudy-day,0.85,0.65,"32,85",Monday,Winter,day,False,1,2015-01-19,2015,4,51,6
191,404,2.1474894107627582,partly-cloudy-day,0.85,0.65,"32,85",Monday,Winter,day,False,1,2015-01-19,2015,4,51,6
191,751,2.6872738421649958,partly-cloudy-day,0.85,0.65,"32,85",Monday,Winter,day,False,1,2015-01-19,2015,4,51,6
191,730,5.391298148936361,partly-cloudy-day,0.85,0.65,"32,85",Monday,Winter,day,False,1,2015-01-19,2015,4,51,6
191,405,2.2550419039745275,partly-cloudy-day,0.85,0.65,"32,85",Monday,Winter,day,False,1,2015-01-19,2015,4,51,6
191,25,3.219623088027741,partly-cloudy-day,0.85,0.65,"32,85",Monday,Winter,day,False,1,2015-01-19,2015,4,51,6
191,330,2.313378008399289,clear-day,0.85,1.38,"36,285",Tuesday,Winter,day,False,1,2015-01-20,2015,4,51,8
191,184,2.0410349536888672,clear-day,0.85,1.38,"36,285",Tuesday,Winter,day,False,1,2015-01-20,2015,4,51,8
191,184,2.0410349536888672,clear-day,0.85,1.38,"36,285",Tuesday,Winter,day,False,1,2015-01-20,2015,4,51,8
191,64,2.1186751243623503,clear-day,0.85,1.38,"36,285",Tuesday,Winter,day,False,1,2015-01-20,2015,4,51,8
191,652,4.585479374142787,clear-day,0.85,1.38,"36,285",Tuesday,Winter,day,False,1,2015-01-20,2015,4,51,8
191,105,2.8992977208723265,clear-day,0.85,1.38,"36,285",Tuesday,Winter,night,False,1,2015-01-20,2015,4,51,8
191,634,4.433843787386799,clear-day,0.85,1.38,"36,285",Tuesday,Winter,day,False,1,2015-01-20,2015,4,51,8
191,25,3.219623088027741,clear-day,0.85,1.38,"36,285",Tuesday,Winter,day,False,1,2015-01-20,2015,4,51,8
191,71,4.034731910118248,partly-cloudy-day,0.87,2.6,"35,595",Wednesday,Winter,day,False,1,2015-01-21,2015,4,51,4
191,634,4.433843787386799,partly-cloudy-day,0.87,2.6,"35,595",Wednesday,Winter,day,False,1,2015-01-21,2015,4,51,4
191,281,1.976857655233196,partly-cloudy-day,0.87,2.6,"35,595",Wednesday,Winter,day,False,1,2015-01-21,2015,4,51,4
191,350,1.8351441243283904,partly-cloudy-day,0.87,2.6,"35,595",Wednesday,Winter,day,False,1,2015-01-21,2015,4,51,4
191,378,1.9622654823527683,partly-cloudy-day,0.83,0.83,"32,875",Thursday,Winter,day,False,1,2015-01-22,2015,4,51,4
191,378,1.9622654823527683,partly-cloudy-day,0.83,0.83,"32,875",Thursday,Winter,day,False,1,2015-01-22,2015,4,51,4
191,178,1.6809695667470943,partly-cloudy-day,0.83,0.83,"32,875",Thursday,Winter,day,False,1,2015-01-22,2015,4,51,4
191,770,4.088807173632135,partly-cloudy-day,0.83,0.83,"32,875",Thursday,Winter,night,False,1,2015-01-22,2015,4,51,4
191,729,4.6700927577853095,rain,0.85,1.95,"36,575",Friday,Winter,night,False,1,2015-01-23,2015,4,51,7
191,633,4.1608087727784655,rain,0.85,1.95,"36,575",Friday,Winter,night,False,1,2015-01-23,2015,4,51,7
191,154,2.8267908081393407,rain,0.85,1.95,"36,575",Friday,Winter,day,False,1,2015-01-23,2015,4,51,7
191,354,2.1098465750217184,rain,0.85,1.95,"36,575",Friday,Winter,day,False,1,2015-01-23,2015,4,51,7
191,732,4.614150223456363,rain,0.85,1.95,"36,575",Friday,Winter,day,False,1,2015-01-23,2015,4,51,7
191,732,4.614150223456363,rain,0.85,1.95,"36,575",Friday,Winter,day,False,1,2015-01-23,2015,4,51,7
191,545,4.1386895487028,rain,0.85,1.95,"36,575",Friday,Winter,day,False,1,2015-01-23,2015,4,51,7
191,694,6.435112190931304,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,338,2.5408724832851224,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,248,1.2212914917556394,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,328,5.628216245407213,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,188,1.6710562718679278,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,night,False,1,2015-01-24,2015,4,51,10
191,661,3.711048794849527,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,661,3.711048794849527,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,14,3.6354760114208213,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,night,False,1,2015-01-24,2015,4,51,10
191,360,1.2473523595373803,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,303,0.3431634885156645,partly-cloudy-day,0.8,3.43,"36,955",Saturday,Winter,day,False,1,2015-01-24,2015,4,51,10
191,159,1.6800650152048349,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,159,1.6800650152048349,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,560,3.759172142401648,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,146,2.347120326438236,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,146,2.347120326438236,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,380,0.461521140249655,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,38,3.1024622486310385,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,38,3.1024622486310385,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,584,2.798619714674212,clear-day,0.83,2.38,"44,43",Sunday,Winter,night,False,1,2015-01-25,2015,4,51,16
191,47,3.0815836430258527,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,95,4.370350411825966,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,95,4.370350411825966,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,95,4.370350411825966,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,211,0.9949695433034488,clear-day,0.83,2.38,"44,43",Sunday,Winter,day,False,1,2015-01-25,2015,4,51,16
191,130,5.4662825056987145,clear-day,0.83,2.38,"44,43",Sunday,Winter,night,False,1,2015-01-25,2015,4,51,16
191,130,5.4662825056987145,clear-day,0.83,2.38,"44,43",Sunday,Winter,night,False,1,2015-01-25,2015,4,51,16
191,307,2.4998722865279066,partly-cloudy-day,0.81,3.59,"41,615",Monday,Winter,day,False,1,2015-01-26,2015,4,51,4
191,307,2.4998722865279066,partly-cloudy-day,0.81,3.59,"41,615",Monday,Winter,day,False,1,2015-01-26,2015,4,51,4
191,325,1.782420999132838,partly-cloudy-day,0.81,3.59,"41,615",Monday,Winter,day,False,1,2015-01-26,2015,4,51,4
191,529,2.174775354435305,partly-cloudy-day,0.81,3.59,"41,615",Monday,Winter,day,False,1,2015-01-26,2015,4,51,4
191,44,1.067925622771169,partly-cloudy-day,0.8,2.9,"44,19",Tuesday,Winter,day,False,1,2015-01-27,2015,4,51,5
191,571,4.513921101957778,partly-cloudy-day,0.8,2.9,"44,19",Tuesday,Winter,day,False,1,2015-01-27,2015,4,51,5
191,202,5.920600907010972,partly-cloudy-day,0.8,2.9,"44,19",Tuesday,Winter,day,False,1,2015-01-27,2015,4,51,5
191,587,4.8145431364876865,partly-cloudy-day,0.8,2.9,"44,19",Tuesday,Winter,day,False,1,2015-01-27,2015,4,51,5
191,587,4.8145431364876865,partly-cloudy-day,0.8,2.9,"44,19",Tuesday,Winter,day,False,1,2015-01-27,2015,4,51,5
191,100,2.5574212320658565,partly-cloudy-day,0.77,5.95,"38,91",Wednesday,Winter,day,False,1,2015-01-28,2015,4,51,4
191,98,2.711264522201704,partly-cloudy-day,0.77,5.95,"38,91",Wednesday,Winter,day,False,1,2015-01-28,2015,4,51,4
191,98,2.711264522201704,partly-cloudy-day,0.77,5.95,"38,91",Wednesday,Winter,day,False,1,2015-01-28,2015,4,51,4
191,651,3.2479789326310504,partly-cloudy-day,0.77,5.95,"38,91",Wednesday,Winter,night,False,1,2015-01-28,2015,4,51,4
191,24,2.676432758002791,clear-day,0.81,5.28,"34,85",Thursday,Winter,day,False,1,2015-01-29,2015,4,51,3
191,398,3.2800647981943234,clear-day,0.81,5.28,"34,85",Thursday,Winter,day,False,1,2015-01-29,2015,4,51,3
191,109,2.0255789572487353,clear-day,0.81,5.28,"34,85",Thursday,Winter,day,False,1,2015-01-29,2015,4,51,3
191,223,4.58242792559928,partly-cloudy-day,0.83,2.67,"36,285",Friday,Winter,night,False,1,2015-01-30,2015,4,51,4
191,223,4.58242792559928,partly-cloudy-day,0.83,2.67,"36,285",Friday,Winter,night,False,1,2015-01-30,2015,4,51,4
191,34,3.834859414398237,partly-cloudy-day,0.83,2.67,"36,285",Friday,Winter,night,False,1,2015-01-30,2015,4,51,4
191,196,3.821085304860442,partly-cloudy-day,0.83,2.67,"36,285",Friday,Winter,day,False,1,2015-01-30,2015,4,51,4
191,359,1.3864925687596,partly-cloudy-day,0.84,4.13,"33,13",Saturday,Winter,day,False,1,2015-01-31,2015,4,51,4
191,228,1.3970039983854905,partly-cloudy-day,0.84,4.13,"33,13",Saturday,Winter,day,False,1,2015-01-31,2015,4,51,4
191,139,2.633015542041512,partly-cloudy-day,0.84,4.13,"33,13",Saturday,Winter,day,False,1,2015-01-31,2015,4,51,4
191,618,4.067591065852632,partly-cloudy-day,0.84,4.13,"33,13",Saturday,Winter,night,False,1,2015-01-31,2015,4,51,4
191,337,3.1811571756702834,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,359,1.3864925687596,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,348,1.029018581622006,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,348,1.029018581622006,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,432,1.5720279028014827,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,583,2.0079493895598883,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,281,1.976857655233196,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,354,2.1098465750217184,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,605,2.040511633128105,partly-cloudy-day,0.73,6.48,"32,09",Sunday,Winter,day,False,2,2015-02-01,2015,4,50,9
191,733,0.3181103548199916,clear-day,0.74,2.56,"32,25",Monday,Winter,day,False,2,2015-02-02,2015,4,50,3
191,373,1.6319238889098318,clear-day,0.74,2.56,"32,25",Monday,Winter,day,False,2,2015-02-02,2015,4,50,3
191,229,2.140878446572533,clear-day,0.74,2.56,"32,25",Monday,Winter,day,False,2,2015-02-02,2015,4,50,3
191,181,0.4206515600864011,partly-cloudy-day,0.88,2.69,"32,92",Tuesday,Winter,day,False,2,2015-02-03,2015,4,50,2
191,48,3.9166747346507775,partly-cloudy-day,0.88,2.69,"32,92",Tuesday,Winter,night,False,2,2015-02-03,2015,4,50,2
191,107,4.7174557750041535,partly-cloudy-day,0.85,3.96,"34,125",Wednesday,Winter,day,False,2,2015-02-04,2015,4,50,1
191,100,2.5574212320658565,partly-cloudy-day,0.84,3.56,"33,09",Thursday,Winter,day,False,2,2015-02-05,2015,4,50,5
191,100,2.5574212320658565,partly-cloudy-day,0.84,3.56,"33,09",Thursday,Winter,day,False,2,2015-02-05,2015,4,50,5
191,611,3.834570473563152,partly-cloudy-day,0.84,3.56,"33,09",Thursday,Winter,night,False,2,2015-02-05,2015,4,50,5
191,462,4.401139157784086,partly-cloudy-day,0.84,3.56,"33,09",Thursday,Winter,night,False,2,2015-02-05,2015,4,50,5
191,320,1.419495321606458,partly-cloudy-day,0.84,3.56,"33,09",Thursday,Winter,day,False,2,2015-02-05,2015,4,50,5
191,171,2.638911801310892,partly-cloudy-day,0.74,5.47,"32,995",Friday,Winter,night,False,2,2015-02-06,2015,4,50,1
191,337,3.1811571756702834,partly-cloudy-day,0.87,2.85,"38,145",Saturday,Winter,day,False,2,2015-02-07,2015,4,50,7
191,337,3.1811571756702834,partly-cloudy-day,0.87,2.85,"38,145",Saturday,Winter,day,False,2,2015-02-07,2015,4,50,7
191,337,3.1811571756702834,partly-cloudy-day,0.87,2.85,"38,145",Saturday,Winter,day,False,2,2015-02-07,2015,4,50,7
191,226,1.6100216905700493,partly-cloudy-day,0.87,2.85,"38,145",Saturday,Winter,day,False,2,2015-02-07,2015,4,50,7
191,349,1.234324204787023,partly-cloudy-day,0.87,2.85,"38,145",Saturday,Winter,day,False,2,2015-02-07,2015,4,50,7
191,349,1.234324204787023,partly-cloudy-day,0.87,2.85,"38,145",Saturday,Winter,day,False,2,2015-02-07,2015,4,50,7
191,349,1.234324204787023,partly-cloudy-day,0.87,2.85,"38,145",Saturday,Winter,day,False,2,2015-02-07,2015,4,50,7
191,150,1.2640707365516246,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,543,3.623337713634749,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,239,2.6047535185160764,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,239,2.6047535185160764,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,284,2.9147641524480314,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,284,2.9147641524480314,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,62,3.554413234217228,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,43,1.9240654234819108,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,281,1.976857655233196,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,281,1.976857655233196,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,281,1.976857655233196,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,596,4.657299428386517,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,228,1.3970039983854905,partly-cloudy-day,0.81,2.07,"41,505",Sunday,Winter,day,False,2,2015-02-08,2015,4,50,13
191,220,1.6523500689975683,partly-cloudy-day,0.85,1.45,"42,8",Monday,Winter,day,False,2,2015-02-09,2015,4,50,6
191,751,2.6872738421649958,partly-cloudy-day,0.85,1.45,"42,8",Monday,Winter,day,False,2,2015-02-09,2015,4,50,6
191,599,5.2378052442987215,partly-cloudy-day,0.85,1.45,"42,8",Monday,Winter,night,False,2,2015-02-09,2015,4,50,6
191,660,3.892748247018688,partly-cloudy-day,0.85,1.45,"42,8",Monday,Winter,day,False,2,2015-02-09,2015,4,50,6
191,669,3.663444539062396,partly-cloudy-day,0.85,1.45,"42,8",Monday,Winter,night,False,2,2015-02-09,2015,4,50,6
191,25,3.219623088027741,partly-cloudy-day,0.85,1.45,"42,8",Monday,Winter,day,False,2,2015-02-09,2015,4,50,6
191,199,4.965118390359613,partly-cloudy-day,0.83,0.53,"42,05",Tuesday,Winter,day,False,2,2015-02-10,2015,4,50,3
191,199,4.965118390359613,partly-cloudy-day,0.83,0.53,"42,05",Tuesday,Winter,day,False,2,2015-02-10,2015,4,50,3
191,135,4.062538410602669,partly-cloudy-day,0.83,0.53,"42,05",Tuesday,Winter,night,False,2,2015-02-10,2015,4,50,3
191,287,2.8769126727429457,partly-cloudy-day,0.8,0.71,"39,84",Wednesday,Winter,night,False,2,2015-02-11,2015,4,50,6
191,33,5.958745286932889,partly-cloudy-day,0.8,0.71,"39,84",Wednesday,Winter,day,False,2,2015-02-11,2015,4,50,6
191,33,5.958745286932889,partly-cloudy-day,0.8,0.71,"39,84",Wednesday,Winter,day,False,2,2015-02-11,2015,4,50,6
191,288,1.267317015017281,partly-cloudy-day,0.8,0.71,"39,84",Wednesday,Winter,night,False,2,2015-02-11,2015,4,50,6
191,288,1.267317015017281,partly-cloudy-day,0.8,0.71,"39,84",Wednesday,Winter,day,False,2,2015-02-11,2015,4,50,6
191,15,2.4118497715426432,partly-cloudy-day,0.8,0.71,"39,84",Wednesday,Winter,day,False,2,2015-02-11,2015,4,50,6
191,374,2.7554181749228652,partly-cloudy-day,0.77,0.27,"37,755",Thursday,Winter,day,False,2,2015-02-12,2015,4,50,6
191,646,1.2137214207529723,partly-cloudy-day,0.77,0.27,"37,755",Thursday,Winter,day,False,2,2015-02-12,2015,4,50,6
191,646,1.2137214207529723,partly-cloudy-day,0.77,0.27,"37,755",Thursday,Winter,day,False,2,2015-02-12,2015,4,50,6
191,10,4.231206834134772,partly-cloudy-day,0.77,0.27,"37,755",Thursday,Winter,day,False,2,2015-02-12,2015,4,50,6
191,272,2.9792306062740583,partly-cloudy-day,0.77,0.27,"37,755",Thursday,Winter,day,False,2,2015-02-12,2015,4,50,6
191,382,0.8116050992234632,partly-cloudy-day,0.77,0.27,"37,755",Thursday,Winter,day,False,2,2015-02-12,2015,4,50,6
191,324,3.69409368940494,rain,0.87,4.6,"42,29",Friday,Winter,night,False,2,2015-02-13,2015,4,50,6
191,182,2.2712380654754987,rain,0.87,4.6,"42,29",Friday,Winter,night,False,2,2015-02-13,2015,4,50,6
191,225,3.0583860152929305,rain,0.87,4.6,"42,29",Friday,Winter,day,False,2,2015-02-13,2015,4,50,6
191,292,0.9542202585663256,rain,0.87,4.6,"42,29",Friday,Winter,day,False,2,2015-02-13,2015,4,50,6
191,292,0.9542202585663256,rain,0.87,4.6,"42,29",Friday,Winter,day,False,2,2015-02-13,2015,4,50,6
191,292,0.9542202585663256,rain,0.87,4.6,"42,29",Friday,Winter,day,False,2,2015-02-13,2015,4,50,6
191,259,1.2935844359607025,partly-cloudy-day,0.9,1.38,"44,79",Saturday,Winter,day,False,2,2015-02-14,2015,4,50,11
191,259,1.2935844359607025,partly-cloudy-day,0.9,1.38,"44,79",Saturday,Winter,day,False,2,2015-02-14,2015,4,50,11
191,457,4.377797915935054,partly-cloudy-day,0.9,1.38,"44,79",Saturday,Winter,day,False,2,2015-02-14,2015,4,50,11
191,457,4.377797915935054,partly-cloudy-day,0.9,1.38,"44,79",Saturday,Winter,day,False,2,2015-02-14,2015,4,50,11
191,532,9.266497735790587,partly-cloudy-day,0.9,1.38,"44,79",Saturday,Winter,day,False,2,2015-02-14,2015,4,50,11
