Station ID,Year,Month,Day of Month,Day of Year,Day of Week,Season,Holiday,Daily Weather,Daily Weather (Past),Humidity,Humidity (Past),Windspeed,Windspeed (Past),Apparent Temperature (Avg),Apparent Temperature (Avg) (Past),Rented Bikes,Rented Bikes (Future)
617,2015,1,4,4,7,Winter,False,fog,,0.94,,0.55,,36.295,,2,10
617,2015,1,5,5,1,Winter,False,partly-cloudy-day,fog,0.88,0.94,1.59,0.55,46.74,36.295,10,15
617,2015,1,6,6,2,Winter,False,partly-cloudy-day,partly-cloudy-day,0.86,0.88,2.07,1.59,42.150000000000006,46.74,15,8
617,2015,1,7,7,3,Winter,False,partly-cloudy-night,partly-cloudy-day,0.86,0.86,4.13,2.07,45.45,42.150000000000006,8,6
617,2015,1,8,8,4,Winter,False,rain,partly-cloudy-night,0.87,0.86,3.6,4.13,46.2,45.45,6,10
617,2015,1,9,9,5,Winter,False,partly-cloudy-day,rain,0.81,0.87,7.43,3.6,56.085,46.2,10,6
617,2015,1,10,10,6,Winter,False,partly-cloudy-day,partly-cloudy-day,0.74,0.81,7.05,7.43,44.614999999999995,56.085,6,11
617,2015,1,11,11,7,Winter,False,partly-cloudy-night,partly-cloudy-day,0.74,0.74,5.44,7.05,43.385,44.614999999999995,11,9
617,2015,1,12,12,1,Winter,False,rain,partly-cloudy-night,0.83,0.74,6.57,5.44,49.535,43.385,9,18
617,2015,1,13,13,2,Winter,False,partly-cloudy-day,rain,0.84,0.83,4.12,6.57,39.87,49.535,18,5
617,2015,1,14,14,3,Winter,False,partly-cloudy-night,partly-cloudy-day,0.76,0.84,5.04,4.12,42.129999999999995,39.87,5,8
617,2015,1,15,15,4,Winter,False,rain,partly-cloudy-night,0.77,0.76,6.71,5.04,41.05,42.129999999999995,8,6
617,2015,1,16,16,5,Winter,False,partly-cloudy-day,rain,0.76,0.77,2.31,6.71,37.0,41.05,6,4
617,2015,1,17,17,6,Winter,False,partly-cloudy-day,partly-cloudy-day,0.83,0.76,1.72,2.31,39.129999999999995,37.0,4,4
617,2015,1,18,18,7,Winter,False,partly-cloudy-day,partly-cloudy-day,0.89,0.83,0.84,1.72,35.21,39.129999999999995,4,6
617,2015,1,19,19,1,Winter,False,partly-cloudy-day,partly-cloudy-day,0.85,0.89,0.65,0.84,32.85,35.21,6,11
617,2015,1,20,20,2,Winter,False,partly-cloudy-night,partly-cloudy-day,0.85,0.85,1.38,0.65,36.285,32.85,11,14
617,2015,1,21,21,3,Winter,False,partly-cloudy-day,partly-cloudy-night,0.87,0.85,2.6,1.38,35.595,36.285,14,12
617,2015,1,22,22,4,Winter,False,partly-cloudy-day,partly-cloudy-day,0.83,0.87,0.83,2.6,32.875,35.595,12,6
617,2015,1,23,23,5,Winter,False,rain,partly-cloudy-day,0.85,0.83,1.95,0.83,36.575,32.875,6,4
617,2015,1,24,24,6,Winter,False,partly-cloudy-day,rain,0.8,0.85,3.43,1.95,36.955,36.575,4,7
617,2015,1,25,25,7,Winter,False,partly-cloudy-night,partly-cloudy-day,0.83,0.8,2.38,3.43,44.43,36.955,7,9
617,2015,1,26,26,1,Winter,False,partly-cloudy-day,partly-cloudy-night,0.81,0.83,3.59,2.38,41.615,44.43,9,8
617,2015,1,27,27,2,Winter,False,partly-cloudy-day,partly-cloudy-day,0.8,0.81,2.9,3.59,44.19,41.615,8,10
617,2015,1,28,28,3,Winter,False,partly-cloudy-day,partly-cloudy-day,0.77,0.8,5.95,2.9,38.91,44.19,10,7
617,2015,1,29,29,4,Winter,False,partly-cloudy-night,partly-cloudy-day,0.81,0.77,5.28,5.95,34.85,38.91,7,5
617,2015,1,30,30,5,Winter,False,partly-cloudy-day,partly-cloudy-night,0.83,0.81,2.67,5.28,36.285000000000004,34.85,5,4
617,2015,1,31,31,6,Winter,False,partly-cloudy-day,partly-cloudy-day,0.84,0.83,4.13,2.67,33.13,36.285000000000004,4,6
617,2015,2,1,32,7,Winter,False,partly-cloudy-day,partly-cloudy-day,0.73,0.84,6.48,4.13,32.09,33.13,6,10
617,2015,2,2,33,1,Winter,False,partly-cloudy-night,partly-cloudy-day,0.74,0.73,2.56,6.48,32.25,32.09,10,9
617,2015,2,3,34,2,Winter,False,partly-cloudy-day,partly-cloudy-night,0.88,0.74,2.69,2.56,32.92,32.25,9,14
617,2015,2,4,35,3,Winter,False,partly-cloudy-day,partly-cloudy-day,0.85,0.88,3.96,2.69,34.125,32.92,14,16
617,2015,2,5,36,4,Winter,False,partly-cloudy-day,partly-cloudy-day,0.84,0.85,3.56,3.96,33.09,34.125,16,6
617,2015,2,6,37,5,Winter,False,partly-cloudy-day,partly-cloudy-day,0.74,0.84,5.47,3.56,32.995,33.09,6,6
617,2015,2,7,38,6,Winter,False,partly-cloudy-day,partly-cloudy-day,0.87,0.74,2.85,5.47,38.144999999999996,32.995,6,1
617,2015,2,8,39,7,Winter,False,partly-cloudy-day,partly-cloudy-day,0.81,0.87,2.07,2.85,41.504999999999995,38.144999999999996,1,11
617,2015,2,9,40,1,Winter,False,partly-cloudy-day,partly-cloudy-day,0.85,0.81,1.45,2.07,42.8,41.504999999999995,11,12
617,2015,2,10,41,2,Winter,False,partly-cloudy-day,partly-cloudy-day,0.83,0.85,0.53,1.45,42.05,42.8,12,15
617,2015,2,11,42,3,Winter,False,partly-cloudy-day,partly-cloudy-day,0.8,0.83,0.71,0.53,39.84,42.05,15,10
617,2015,2,12,43,4,Winter,False,partly-cloudy-day,partly-cloudy-day,0.77,0.8,0.27,0.71,37.754999999999995,39.84,10,7
617,2015,2,13,44,5,Winter,False,rain,partly-cloudy-day,0.87,0.77,4.6,0.27,42.29,37.754999999999995,7,7
617,2015,2,14,45,6,Winter,False,partly-cloudy-day,rain,0.9,0.87,1.38,4.6,44.790000000000006,42.29,7,4
617,2015,2,15,46,7,Winter,False,fog,partly-cloudy-day,0.88,0.9,0.96,1.38,42.14,44.790000000000006,4,8
617,2015,2,16,47,1,Winter,False,rain,fog,0.91,0.88,0.73,0.96,40.155,42.14,8,9
617,2015,2,17,48,2,Winter,False,partly-cloudy-night,rain,0.76,0.91,2.57,0.73,39.535,40.155,9,11
617,2015,2,18,49,3,Winter,False,partly-cloudy-night,partly-cloudy-night,0.78,0.76,2.87,2.57,42.45,39.535,11,6
617,2015,2,19,50,4,Winter,False,rain,partly-cloudy-night,0.86,0.78,4.81,2.87,42.71,42.45,6,7
617,2015,2,20,51,5,Winter,False,rain,rain,0.88,0.86,0.79,4.81,40.114999999999995,42.71,7,9
617,2015,2,21,52,6,Winter,False,partly-cloudy-day,rain,0.82,0.88,2.3,0.79,35.4,40.114999999999995,9,5
617,2015,2,22,53,7,Winter,False,rain,partly-cloudy-day,0.87,0.82,4.78,2.3,38.75,35.4,5,8
617,2015,2,23,54,1,Winter,False,partly-cloudy-night,rain,0.75,0.87,5.8,4.78,38.285,38.75,8,12
617,2015,2,24,55,2,Winter,False,partly-cloudy-night,partly-cloudy-night,0.71,0.75,5.49,5.8,42.29,38.285,12,14
617,2015,2,25,56,3,Winter,False,partly-cloudy-day,partly-cloudy-night,0.82,0.71,1.32,5.49,50.385,42.29,14,5
617,2015,2,26,57,4,Winter,False,rain,partly-cloudy-day,0.86,0.82,2.54,1.32,42.31,50.385,5,10
617,2015,2,27,58,5,Winter,False,partly-cloudy-night,rain,0.73,0.86,1.97,2.54,43.57,42.31,10,9
617,2015,2,28,59,6,Winter,False,rain,partly-cloudy-night,0.87,0.73,5.8,1.97,44.239999999999995,43.57,9,6
617,2015,3,1,60,7,Spring,False,rain,rain,0.73,0.87,6.94,5.8,43.045,44.239999999999995,6,10
617,2015,3,2,61,1,Spring,False,partly-cloudy-day,rain,0.68,0.73,6.54,6.94,39.269999999999996,43.045,10,11
617,2015,3,3,62,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.7,0.68,4.41,6.54,38.44,39.269999999999996,11,4
617,2015,3,4,63,3,Spring,False,partly-cloudy-day,partly-cloudy-day,0.7,0.7,3.72,4.41,41.175,38.44,4,10
617,2015,3,5,64,4,Spring,False,partly-cloudy-day,partly-cloudy-day,0.72,0.7,2.41,3.72,46.644999999999996,41.175,10,10
617,2015,3,6,65,5,Spring,False,partly-cloudy-day,partly-cloudy-day,0.68,0.72,4.06,2.41,47.995000000000005,46.644999999999996,10,13
617,2015,3,7,66,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.71,0.68,4.92,4.06,51.205,47.995000000000005,13,2
617,2015,3,8,67,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.82,0.71,3.1,4.92,45.735,51.205,2,7
617,2015,3,9,68,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.87,0.82,3.08,3.1,43.629999999999995,45.735,7,9
617,2015,3,10,69,2,Spring,False,partly-cloudy-night,partly-cloudy-day,0.72,0.87,0.8,3.08,45.66,43.629999999999995,9,10
617,2015,3,11,70,3,Spring,False,partly-cloudy-day,partly-cloudy-night,0.76,0.72,2.25,0.8,48.83,45.66,10,12
617,2015,3,12,71,4,Spring,False,partly-cloudy-day,partly-cloudy-day,0.59,0.76,2.87,2.25,50.625,48.83,12,8
617,2015,3,13,72,5,Spring,False,partly-cloudy-day,partly-cloudy-day,0.62,0.59,3.17,2.87,42.975,50.625,8,6
617,2015,3,14,73,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.71,0.62,4.76,3.17,41.22,42.975,6,2
617,2015,3,15,74,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.85,0.71,4.07,4.76,40.67,41.22,2,4
617,2015,3,16,75,1,Spring,False,fog,partly-cloudy-day,0.85,0.85,2.05,4.07,43.215,40.67,4,9
617,2015,3,17,76,2,Spring,False,fog,fog,0.86,0.85,1.42,2.05,45.32,43.215,9,5
617,2015,3,18,77,3,Spring,False,fog,fog,0.81,0.86,3.38,1.42,44.83,45.32,5,4
617,2015,3,19,78,4,Spring,False,partly-cloudy-day,fog,0.83,0.81,4.63,3.38,41.095,44.83,4,7
617,2015,3,20,79,5,Spring,False,partly-cloudy-day,partly-cloudy-day,0.79,0.83,1.45,4.63,47.71,41.095,7,9
617,2015,3,21,80,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.76,0.79,4.85,1.45,40.745000000000005,47.71,9,5
617,2015,3,22,81,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.7,0.76,2.27,4.85,39.81,40.745000000000005,5,8
617,2015,3,23,82,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.71,0.7,1.87,2.27,46.78,39.81,8,10
617,2015,3,24,83,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.75,0.71,1.74,1.87,40.705,46.78,10,6
617,2015,3,25,84,3,Spring,False,partly-cloudy-day,partly-cloudy-day,0.74,0.75,1.24,1.74,42.375,40.705,6,10
617,2015,3,26,85,4,Spring,False,rain,partly-cloudy-day,0.76,0.74,3.35,1.24,45.805,42.375,10,8
617,2015,3,27,86,5,Spring,False,partly-cloudy-day,rain,0.67,0.76,2.4,3.35,48.195,45.805,8,7
617,2015,3,28,87,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.84,0.67,6.14,2.4,51.730000000000004,48.195,7,4
617,2015,3,29,88,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.81,0.84,7.47,6.14,48.0,51.730000000000004,4,9
617,2015,3,30,89,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.69,0.81,5.03,7.47,49.010000000000005,48.0,9,10
617,2015,3,31,90,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.63,0.69,9.6,5.03,45.28,49.010000000000005,10,12
617,2015,4,1,91,3,Spring,False,partly-cloudy-day,partly-cloudy-day,0.64,0.63,6.52,9.6,46.364999999999995,45.28,12,10
617,2015,4,2,92,4,Spring,False,partly-cloudy-day,partly-cloudy-day,0.72,0.64,1.86,6.52,47.599999999999994,46.364999999999995,10,6
617,2015,4,3,93,5,Spring,True,partly-cloudy-day,partly-cloudy-day,0.89,0.72,1.3,1.86,48.975,47.599999999999994,6,3
617,2015,4,4,94,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.83,0.89,2.97,1.3,44.114999999999995,48.975,3,7
617,2015,4,5,95,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.75,0.83,0.83,2.97,45.269999999999996,44.114999999999995,7,4
617,2015,4,6,96,1,Spring,True,partly-cloudy-day,partly-cloudy-day,0.77,0.75,1.66,0.83,48.15,45.269999999999996,4,11
617,2015,4,7,97,2,Spring,False,partly-cloudy-night,partly-cloudy-day,0.72,0.77,0.25,1.66,52.59,48.15,11,9
617,2015,4,8,98,3,Spring,False,partly-cloudy-day,partly-cloudy-night,0.75,0.72,0.87,0.25,51.879999999999995,52.59,9,12
617,2015,4,9,99,4,Spring,False,fog,partly-cloudy-day,0.76,0.75,0.95,0.87,52.01,51.879999999999995,12,16
617,2015,4,10,100,5,Spring,False,partly-cloudy-day,fog,0.67,0.76,1.54,0.95,59.575,52.01,16,35
617,2015,4,11,101,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.64,0.67,4.28,1.54,47.629999999999995,59.575,35,16
617,2015,4,12,102,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.66,0.64,4.38,4.28,54.345,47.629999999999995,16,11
617,2015,4,13,103,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.73,0.66,1.17,4.38,52.394999999999996,54.345,11,22
617,2015,4,14,104,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.69,0.73,3.23,1.17,58.64,52.394999999999996,22,8
617,2015,4,15,105,3,Spring,False,partly-cloudy-night,partly-cloudy-day,0.59,0.69,1.53,3.23,61.51,58.64,8,10
617,2015,4,16,106,4,Spring,False,partly-cloudy-day,partly-cloudy-night,0.69,0.59,3.23,1.53,53.394999999999996,61.51,10,15
617,2015,4,17,107,5,Spring,False,partly-cloudy-night,partly-cloudy-day,0.64,0.69,4.47,3.23,48.215,53.394999999999996,15,13
617,2015,4,18,108,6,Spring,False,partly-cloudy-day,partly-cloudy-night,0.66,0.64,4.82,4.47,48.650000000000006,48.215,13,9
617,2015,4,19,109,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.7,0.66,2.82,4.82,43.84,48.650000000000006,9,12
617,2015,4,20,110,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.67,0.7,3.95,2.82,51.54,43.84,12,10
617,2015,4,21,111,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.64,0.67,2.65,3.95,52.71,51.54,10,18
617,2015,4,22,112,3,Spring,False,partly-cloudy-day,partly-cloudy-day,0.73,0.64,3.21,2.65,51.980000000000004,52.71,18,17
617,2015,4,23,113,4,Spring,False,partly-cloudy-day,partly-cloudy-day,0.71,0.73,1.64,3.21,51.385000000000005,51.980000000000004,17,4
617,2015,4,24,114,5,Spring,False,partly-cloudy-day,partly-cloudy-day,0.74,0.71,2.67,1.64,57.685,51.385000000000005,4,16
617,2015,4,25,115,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.8,0.74,4.61,2.67,54.80500000000001,57.685,16,5
617,2015,4,26,116,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.85,0.8,2.04,4.61,43.925,54.80500000000001,5,10
617,2015,4,27,117,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.63,0.85,1.02,2.04,45.695,43.925,10,18
617,2015,4,28,118,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.6,0.63,4.2,1.02,49.06,45.695,18,15
617,2015,4,29,119,3,Spring,False,rain,partly-cloudy-day,0.75,0.6,3.83,4.2,46.760000000000005,49.06,15,16
617,2015,4,30,120,4,Spring,False,partly-cloudy-day,rain,0.65,0.75,2.42,3.83,49.3,46.760000000000005,16,14
617,2015,5,1,121,5,Spring,False,partly-cloudy-day,partly-cloudy-day,0.68,0.65,3.76,2.42,48.295,49.3,14,7
617,2015,5,2,122,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.74,0.68,3.45,3.76,52.855,48.295,7,10
617,2015,5,3,123,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.84,0.74,3.81,3.45,59.315000000000005,52.855,10,16
617,2015,5,4,124,1,Spring,True,rain,partly-cloudy-day,0.72,0.84,2.73,3.81,59.629999999999995,59.315000000000005,16,11
617,2015,5,5,125,2,Spring,False,partly-cloudy-day,rain,0.76,0.72,6.98,2.73,52.855000000000004,59.629999999999995,11,9
617,2015,5,6,126,3,Spring,False,partly-cloudy-day,partly-cloudy-day,0.77,0.76,7.88,6.98,52.3,52.855000000000004,9,7
617,2015,5,7,127,4,Spring,False,partly-cloudy-day,partly-cloudy-day,0.69,0.77,3.75,7.88,54.33,52.3,7,12
617,2015,5,8,128,5,Spring,False,partly-cloudy-day,partly-cloudy-day,0.76,0.69,1.86,3.75,57.64,54.33,12,12
617,2015,5,9,129,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.68,0.76,5.22,1.86,55.379999999999995,57.64,12,7
617,2015,5,10,130,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.73,0.68,2.77,5.22,59.43,55.379999999999995,7,13
617,2015,5,11,131,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.73,0.73,3.33,2.77,60.465,59.43,13,16
617,2015,5,12,132,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.63,0.73,3.81,3.33,52.66,60.465,16,30
617,2015,5,13,133,3,Spring,False,partly-cloudy-day,partly-cloudy-day,0.62,0.63,0.8,3.81,56.480000000000004,52.66,30,9
617,2015,5,14,134,4,Spring,False,rain,partly-cloudy-day,0.87,0.62,3.53,0.8,47.465,56.480000000000004,9,13
617,2015,5,15,135,5,Spring,False,partly-cloudy-day,rain,0.76,0.87,1.25,3.53,55.795,47.465,13,16
617,2015,5,16,136,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.66,0.76,3.65,1.25,53.925000000000004,55.795,16,19
617,2015,5,17,137,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.64,0.66,3.53,3.65,55.54,53.925000000000004,19,9
617,2015,5,18,138,1,Spring,False,partly-cloudy-day,partly-cloudy-day,0.75,0.64,4.59,3.53,50.47,55.54,9,10
617,2015,5,19,139,2,Spring,False,partly-cloudy-day,partly-cloudy-day,0.73,0.75,4.58,4.59,48.504999999999995,50.47,10,13
617,2015,5,20,140,3,Spring,False,partly-cloudy-day,partly-cloudy-day,0.71,0.73,2.88,4.58,50.150000000000006,48.504999999999995,13,15
617,2015,5,21,141,4,Spring,False,partly-cloudy-day,partly-cloudy-day,0.64,0.71,2.16,2.88,56.92,50.150000000000006,15,17
617,2015,5,22,142,5,Spring,False,partly-cloudy-day,partly-cloudy-day,0.74,0.64,1.69,2.16,61.325,56.92,17,6
617,2015,5,23,143,6,Spring,False,partly-cloudy-day,partly-cloudy-day,0.74,0.74,1.52,1.69,56.61,61.325,6,8
617,2015,5,24,144,7,Spring,False,partly-cloudy-day,partly-cloudy-day,0.72,0.74,1.84,1.52,57.93000000000001,56.61,8,9
617,2015,5,25,145,1,Spring,True,partly-cloudy-day,partly-cloudy-day,0.66,0.72,2.81,1.84,54.69,57.93000000000001,9,20
