Station ID,Year,Month,Day of Month,Day of Year,Day of Week,Season,Holiday,Daily Weather,Daily Weather (Past),Humidity,Humidity (Past),Windspeed,Windspeed (Past),Apparent Temperature (Avg),Apparent Temperature (Avg) (Past),Rented Bikes,Rented Bikes (Future)
836,2018,9,6,249,4,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.72,0.74,6.26,6.93,56.129999999999995,61.045,5,4
836,2018,9,7,250,5,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.64,0.72,10.05,6.26,55.760000000000005,56.129999999999995,4,14
836,2018,9,8,251,6,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.73,0.64,8.34,10.05,62.35,55.760000000000005,14,2
836,2018,9,9,252,7,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.71,0.73,9.35,8.34,65.38,62.35,2,11
836,2018,9,10,253,1,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.69,0.71,10.4,9.35,65.755,65.38,11,6
836,2018,9,11,254,2,Autumn,False,wind,partly-cloudy-night,0.8,0.69,13.18,10.4,62.765,65.755,6,5
836,2018,9,12,255,3,Autumn,False,partly-cloudy-day,wind,0.83,0.8,4.54,13.18,51.870000000000005,62.765,5,21
836,2018,9,13,256,4,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.68,0.83,5.05,4.54,59.605000000000004,51.870000000000005,21,30
836,2018,9,14,257,5,Autumn,False,partly-cloudy-day,partly-cloudy-night,0.7,0.68,8.91,5.05,57.405,59.605000000000004,30,20
836,2018,9,15,258,6,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.74,0.7,7.25,8.91,62.41,57.405,20,21
836,2018,9,16,259,7,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.72,0.74,9.43,7.25,68.695,62.41,21,26
836,2018,9,17,260,1,Autumn,False,partly-cloudy-day,partly-cloudy-night,0.65,0.72,9.21,9.43,69.935,68.695,26,22
836,2018,9,18,261,2,Autumn,False,wind,partly-cloudy-day,0.7,0.65,14.37,9.21,67.61500000000001,69.935,22,11
836,2018,9,19,262,3,Autumn,False,wind,wind,0.75,0.7,15.33,14.37,66.89,67.61500000000001,11,23
836,2018,9,20,263,4,Autumn,False,wind,wind,0.78,0.75,15.92,15.33,60.114999999999995,66.89,23,11
836,2018,9,21,264,5,Autumn,False,wind,wind,0.68,0.78,18.45,15.92,56.415,60.114999999999995,11,10
836,2018,9,22,265,6,Autumn,False,partly-cloudy-day,wind,0.84,0.68,3.43,18.45,50.959999999999994,56.415,10,11
836,2018,9,23,266,7,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.81,0.84,7.5,3.43,47.394999999999996,50.959999999999994,11,23
836,2018,9,24,267,1,Autumn,False,clear-day,partly-cloudy-day,0.69,0.81,4.55,7.5,49.025,47.394999999999996,23,25
836,2018,9,25,268,2,Autumn,False,partly-cloudy-day,clear-day,0.67,0.69,3.9,4.55,51.845,49.025,25,34
836,2018,9,26,269,3,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.65,0.67,5.39,3.9,59.31,51.845,34,25
836,2018,9,27,270,4,Autumn,False,partly-cloudy-night,partly-cloudy-night,0.63,0.65,4.73,5.39,63.065,59.31,25,26
836,2018,9,28,271,5,Autumn,False,partly-cloudy-day,partly-cloudy-night,0.64,0.63,8.49,4.73,51.22,63.065,26,20
836,2018,9,29,272,6,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.7,0.64,1.15,8.49,50.455,51.22,20,18
836,2018,9,30,273,7,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.73,0.7,6.15,1.15,49.295,50.455,18,24
836,2018,10,1,274,1,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.63,0.73,8.37,6.15,54.19,49.295,24,25
836,2018,10,2,275,2,Autumn,False,partly-cloudy-day,partly-cloudy-night,0.71,0.63,11.41,8.37,60.695,54.19,25,31
836,2018,10,3,276,3,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.76,0.71,6.33,11.41,57.42,60.695,31,22
836,2018,10,4,277,4,Autumn,False,fog,partly-cloudy-day,0.88,0.76,6.55,6.33,57.905,57.42,22,15
836,2018,10,5,278,5,Autumn,False,fog,fog,0.82,0.88,3.14,6.55,60.885000000000005,57.905,15,5
836,2018,10,6,279,6,Autumn,False,fog,fog,0.91,0.82,7.97,3.14,45.465,60.885000000000005,5,17
836,2018,10,7,280,7,Autumn,False,partly-cloudy-day,fog,0.74,0.91,4.65,7.97,49.285,45.465,17,18
836,2018,10,8,281,1,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.75,0.74,7.38,4.65,55.129999999999995,49.285,18,19
836,2018,10,9,282,2,Autumn,False,clear-day,partly-cloudy-day,0.75,0.75,6.14,7.38,59.144999999999996,55.129999999999995,19,19
836,2018,10,10,283,3,Autumn,False,partly-cloudy-day,clear-day,0.8,0.75,7.42,6.14,66.655,59.144999999999996,19,25
836,2018,10,11,284,4,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.8,0.8,10.31,7.42,63.47,66.655,25,20
836,2018,10,12,285,5,Autumn,False,wind,partly-cloudy-day,0.71,0.8,15.63,10.31,68.055,63.47,20,13
836,2018,10,13,286,6,Autumn,False,wind,wind,0.67,0.71,14.05,15.63,66.235,68.055,13,10
836,2018,10,14,287,7,Autumn,False,partly-cloudy-day,wind,0.89,0.67,4.74,14.05,54.42,66.235,10,12
836,2018,10,15,288,1,Autumn,False,fog,partly-cloudy-day,0.95,0.89,6.15,4.74,57.635,54.42,12,20
836,2018,10,16,289,2,Autumn,False,fog,fog,0.86,0.95,5.77,6.15,60.375,57.635,20,20
836,2018,10,17,290,3,Autumn,False,partly-cloudy-day,fog,0.9,0.86,2.22,5.77,53.7,60.375,20,17
836,2018,10,18,291,4,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.8,0.9,6.87,2.22,50.035,53.7,17,24
836,2018,10,19,292,5,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.8,0.8,3.14,6.87,51.435,50.035,24,19
836,2018,10,20,293,6,Autumn,False,partly-cloudy-night,partly-cloudy-night,0.8,0.8,3.64,3.14,55.035,51.435,19,23
836,2018,10,21,294,7,Autumn,False,partly-cloudy-night,partly-cloudy-night,0.8,0.8,4.17,3.64,53.105,55.035,23,20
836,2018,10,22,295,1,Autumn,False,partly-cloudy-night,partly-cloudy-night,0.66,0.8,7.08,4.17,46.825,53.105,20,28
836,2018,10,23,296,2,Autumn,False,partly-cloudy-night,partly-cloudy-night,0.75,0.66,8.81,7.08,56.735,46.825,28,27
836,2018,10,24,297,3,Autumn,False,partly-cloudy-day,partly-cloudy-night,0.8,0.75,7.35,8.81,51.205,56.735,27,19
836,2018,10,25,298,4,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.82,0.8,5.87,7.35,50.685,51.205,19,26
836,2018,10,26,299,5,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.75,0.82,9.58,5.87,40.465,50.685,26,10
836,2018,10,27,300,6,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.77,0.75,9.72,9.58,35.77,40.465,10,9
836,2018,10,28,301,7,Autumn,False,partly-cloudy-day,partly-cloudy-night,0.81,0.77,9.67,9.72,37.29,35.77,9,16
836,2018,10,29,302,1,Autumn,False,partly-cloudy-night,partly-cloudy-day,0.78,0.81,7.89,9.67,22.06,37.29,16,19
836,2018,10,30,303,2,Autumn,False,partly-cloudy-day,partly-cloudy-night,0.81,0.78,8.78,7.89,15.935,22.06,19,18
836,2018,11,7,311,3,Autumn,False,partly-cloudy-day,fog,0.86,0.88,12.62,7.99,47.39,56.325,18,20
836,2018,11,8,312,4,Autumn,False,partly-cloudy-day,partly-cloudy-day,0.78,0.86,8.85,12.62,48.73,47.39,20,13
836,2018,11,9,313,5,Autumn,False,wind,partly-cloudy-day,0.85,0.78,10.51,8.85,51.015,48.73,13,14
836,2018,11,10,314,6,Autumn,False,partly-cloudy-day,wind,0.9,0.85,8.41,10.51,51.42,51.015,14,16
