,Actual,Day,Predicted
1312,242,4,231.82314851145773
1313,70,5,112.20706230631784
1314,18,6,66.59891876089966
1315,64,7,169.97529901672732
1316,326,1,140.5353981733528
1317,176,2,240.97929655445265
1318,335,3,203.31651774531142
1319,262,4,247.0948403823446
1320,83,5,110.78586540477221
1321,96,6,70.80916163268337
1322,379,7,175.29277584826517
1323,340,1,245.28034619590366
1324,389,2,246.8879057014892
1325,346,3,276.32489314502214
1326,287,4,259.69285601415794
1327,87,5,135.19248695956614
1328,74,6,65.62946186329077
1329,321,7,174.74262977129806
1330,371,1,241.23148725745432
1331,328,2,254.89160831993541
1332,388,3,259.0782119791407
1333,317,4,270.46940081510354
1334,94,5,158.6661269680179
1335,94,6,65.32089338041152
1336,397,7,181.73271929453344
1337,400,1,252.84562133223582
1338,370,2,264.3864121826538
1339,349,3,275.3342682120038
1340,285,4,270.97289659327964
1341,46,5,151.592081743613
1342,40,6,51.77963089064269
1343,373,7,173.95304716880344
1344,383,1,255.2222826484492
1345,443,2,252.7968938783062
1346,376,3,285.80021750727985
1347,372,4,265.76538409767466
1348,63,5,206.33107982282436
1349,99,6,55.14875960425454
1350,387,7,171.38294550221906
1351,404,1,256.9718772379522
1352,398,2,262.81233268930015
1353,369,3,282.9312927119802
1354,345,4,272.98860681754155
1355,29,5,204.79675823087706
1356,72,6,75.22752161216003
1357,391,7,177.86900705070957
1358,390,1,256.7312329589202
1359,353,2,264.67477924460485
1360,389,3,258.3365778706821
1361,348,4,289.13968235851956
1362,83,5,202.90858774159096
1363,40,6,80.27777575723282
1364,301,7,163.20473827476684
1365,386,1,234.88423819151058
1366,333,2,279.91876366258634
1367,364,3,271.5269709407476
1368,325,4,267.3839968030726
1369,95,5,166.80566366321838
1370,77,6,58.33046563211996
1371,332,7,174.8104764586749
1372,347,1,244.59131689080996
1373,389,2,242.3920885230759
1374,345,3,273.1220902373604
1375,237,4,252.45160405121052
1376,49,5,99.68585839429639
1377,46,6,38.18390995993244
1378,360,7,152.5324330309659
1379,339,1,258.17486012164824
1380,283,2,206.11490150272203
1381,373,3,239.5368467627058
1382,284,4,258.1107076683703
1383,42,5,140.74904938774995
1384,60,6,48.915544867808315
1385,356,7,163.10495010639005
1386,369,1,259.27477957631487
1387,383,2,258.98986099874503
1388,400,3,265.570311421676
1389,296,4,288.8824950059827
1390,76,5,165.51883586084787
1391,39,6,45.27462832365386
1392,277,7,162.98406716866424
1393,282,1,225.45511012680936
1394,325,2,201.02662960905417
1395,288,3,203.73128899320355
1396,275,4,195.89201153668915
1397,45,5,138.10148853811106
1398,55,6,46.757744995017994
1399,342,7,154.68683831776096
1400,300,1,252.22482009506686
1401,265,2,225.74534659827282
1402,266,3,214.44283471245333
1403,258,4,211.31944162791726
1404,58,5,111.69185265566716
1405,66,6,41.683539995049614
1406,309,7,161.86123892828525
1407,331,1,250.72571673021727
1408,277,2,237.02682005031494
1409,236,3,209.516043197201
1410,134,4,189.69189618378613
1411,58,5,38.312524999277464
1412,59,6,32.58501559507569
1413,348,7,131.07277175217746
1414,344,1,267.0070484339543
1415,318,2,240.58734900245304
1416,312,3,222.33128890375534
1417,252,4,204.28861414602562
1418,32,5,104.85735224367252
1419,28,6,39.03411233186163
1420,307,7,149.87603019137893
1421,272,1,236.085666841293
1422,245,2,204.09485180044126
1423,249,3,180.64659919039673
1424,170,4,178.6614464822608
1425,49,5,56.54913810506882
1426,24,6,39.772883629923186
1427,44,7,147.11680688943554
1428,116,1,103.18255518086757
1429,36,2,125.4424394848321
1430,62,3,115.6113494841151
1431,57,4,64.2589226275393
1432,36,5,-0.9566404235722614
1433,35,6,44.68267863199307
1434,63,7,138.35248710302722
1435,43,1,113.81461292916141
1436,226,2,142.88163015449237
1437,257,3,193.47109388495787
1438,226,4,181.7021596266286
1439,41,5,76.28756682980037
1440,39,6,38.90872363628893
1441,333,7,178.95371372130745
1442,344,1,225.04358702947178
1443,349,2,223.7070728088087
1444,317,3,217.75841928670042
1445,262,4,203.0142294562897
1446,45,5,109.88101170362029
1447,33,6,43.51484448261586
1448,315,7,173.65807032818392
1449,341,1,221.33938137289482
1450,263,2,219.06428678194223
1451,257,3,199.6791115837816
1452,250,4,183.4870846092518
1453,44,5,106.77954131090263
1454,51,6,40.466641240349304
1455,303,7,183.31586606300493
1456,333,1,211.23756676459934
1457,272,2,211.2090653892034
1458,279,3,185.90336495715908
1459,206,4,185.3472060799045
1460,36,5,78.08917245398857
1461,30,6,49.728439811516004
1462,306,7,151.26077328354978
1463,309,1,220.6554052802278
1464,298,2,199.987321775788
1465,255,3,199.2158101935489
1466,134,4,174.35066919936406
1467,34,5,38.388259758194465
1468,46,6,33.79257320070335
1469,205,7,184.5170971221908
1470,297,1,184.3752848344301
1471,287,2,219.95049204769256
1472,339,3,220.29151247506542
1473,200,4,236.97803437783165
1474,45,5,73.7732862400757
1475,37,6,29.147621903348355
1476,320,7,157.28198021848172
1477,332,1,221.530238391535
1478,343,2,215.33357130502128
1479,310,3,228.63426518083565
1480,268,4,209.6580704211469
1481,56,5,111.1272391395843
1482,62,6,49.33180773645364
1483,291,7,186.2655916076422
1484,321,1,217.2428706807133
1485,312,2,213.14483613840335
1486,298,3,215.48663952937463
1487,233,4,218.28030799510185
