,Actual,Day,Predicted
277,53,1490,45.39143061106307
278,46,1491,64.32438737151207
279,336,1492,377.5407159362333
280,370,1493,388.29021401202664
281,342,1494,376.9225154388689
282,325,1495,293.5767156174617
283,300,1496,286.49238084953004
284,69,1497,41.00421574162311
285,30,1498,42.5027961243963
286,353,1499,305.9903002300931
287,348,1500,311.60123066759456
288,290,1501,283.86256699048704
289,317,1502,307.8296167029499
290,279,1503,285.99881688775884
291,52,1504,65.22620103683795
292,38,1505,39.67764705350051
293,314,1506,279.28067514337573
294,266,1507,248.26335291515497
295,297,1508,313.09711419584085
296,238,1509,308.9078454809057
297,258,1510,257.6810486869833
298,28,1511,38.37436173157525
299,41,1512,43.34165846397249
300,327,1513,312.29745220284315
301,323,1514,211.2620790994495
