,Actual,Day,Predicted
235,104,5,50.86424729808233
236,95,6,69.20228625098733
237,52,7,174.575246963422
238,249,1,135.22729860827374
239,335,2,168.04833556553564
240,334,3,196.03739870367426
241,356,4,157.8980087353609
242,95,5,68.83816319700507
243,80,6,57.390113957541395
244,306,7,174.4818903174673
245,365,1,194.09732940359325
246,381,2,198.79297239441252
247,346,3,208.4567252192945
248,354,4,160.96938607954277
249,105,5,72.30297420469611
250,91,6,67.48217240071672
251,320,7,166.45267117173927
252,323,1,191.6895452063185
253,287,2,187.59988352432177
254,312,3,183.27325598268501
255,342,4,150.21876258379206
256,105,5,66.71029535995841
257,107,6,60.27161936674963
258,308,7,180.70111428468857
259,206,1,188.469016240431
260,351,2,153.70683120040212
261,300,3,196.30294360512627
262,352,4,157.05967032118156
263,100,5,68.41669368976473
264,102,6,60.92795823449627
265,324,7,170.9157490308214
266,368,1,193.49742954660073
267,366,2,195.62938864552882
268,382,3,204.74974712192991
269,356,4,175.13289421701316
270,91,5,69.7496973433111
271,108,6,52.895055788352366
272,333,7,199.10176321476465
273,304,1,193.11788434047608
274,350,2,175.2841303104915
275,384,3,203.15554394052663
276,368,4,173.4754998693455
277,102,5,70.45608841227829
278,98,6,60.55525216473184
279,364,7,172.04948921917298
280,368,1,199.89115033431202
281,357,2,193.13303681463984
282,346,3,190.55895277052568
283,325,4,161.36488892988692
284,92,5,59.71294325234616
285,96,6,47.0344331270325
286,365,7,166.62427547513255
287,402,1,199.32675086711347
288,175,2,195.23660195898228
289,355,3,162.29626779900755
290,312,4,167.65073518421653
291,63,5,56.241006477874016
292,80,6,53.022732755379934
293,359,7,183.85974872872475
294,331,1,189.2139898510508
295,181,2,180.8809937957042
296,292,3,160.02212287218686
297,159,4,140.8674363174727
298,81,5,24.128627813047846
299,90,6,56.50112188223841
300,343,7,172.35123161488912
301,355,1,192.94826803465895
302,221,2,182.84092122230334
303,333,3,163.86574349341277
304,286,4,162.3533217423001
305,49,5,51.41647944759729
306,84,6,40.92651961993871
307,323,7,168.5644346152517
308,344,1,185.0133412172579
309,346,2,176.90959856210534
310,362,3,185.14432047035774
311,310,4,166.1771928004009
312,39,5,56.31117659887357
313,71,6,49.15039358690714
