,Actual,Day,Predicted
1459,279,4,299.70672960678326
1460,206,5,250.66476342142195
1461,36,6,40.83344764686627
1462,30,7,37.347796500948455
1463,306,1,274.4932618645627
1464,309,2,300.0
1465,298,3,282.804360660649
1466,255,4,287.11071313356473
1467,134,5,159.92538383411664
1468,34,6,46.0
1469,46,7,35.3467988845849
1470,205,1,283.7015201147726
1471,297,2,298.0
1472,287,3,340.73133548460163
1473,339,4,298.37072385050567
1474,200,5,266.0
1475,45,6,45.30252642558233
1476,37,7,43.0
1477,320,1,311.9981772550641
1478,332,2,346.0
1479,343,3,324.7481376708204
1480,310,4,320.0
1481,268,5,281.8529779222588
1482,56,6,57.99917208518165
1483,62,7,50.25140873146506
1484,291,1,282.57263340051134
1485,321,2,325.0
1486,312,3,331.83885836056623
1487,298,4,319.86700276351206
1488,233,5,277.0
1489,53,6,52.2532270440132
1490,46,7,57.0
1491,336,1,343.2555889576034
1492,370,2,344.0
1493,342,3,348.1383485530538
1494,325,4,344.5553277406507
1495,300,5,280.6484729331816
1496,69,6,40.07291315361814
1497,30,7,47.57071171507737
1498,353,1,319.5899640812725
1499,348,2,319.9837294710466
1500,290,3,330.90225582142017
1501,317,4,320.9858039064518
1502,279,5,267.9712407694822
1503,52,6,40.786616472469625
1504,38,7,44.06124986773627
1505,314,1,266.0
1506,266,2,288.02212569176214
1507,297,3,306.69753704511123
1508,238,4,326.3190032234554
1509,258,5,269.12324289085404
1510,28,6,46.0
1511,41,7,42.52563998258711
1512,327,1,310.0416911244952
1513,323,2,92.9408362007676
