,Actual,Day,Predicted
1357,72,1358,86.45787861242005
1358,391,1359,324.7275247897869
1359,390,1360,339.77166896737737
1360,353,1361,362.00168971646315
1361,389,1362,350.98235231155235
1362,348,1363,308.4645479304863
1363,83,1364,112.11257710890683
1364,40,1365,47.17093508041468
1365,301,1366,296.6309649804129
1366,386,1367,313.12349961295735
1367,333,1368,343.31526556265
1368,364,1369,363.19859110485817
1369,325,1370,327.61916006199186
1370,95,1371,80.75141214965902
1371,77,1372,63.15179698652855
1372,332,1373,317.1309065124174
1373,347,1374,327.8860100186553
1374,389,1375,316.327406257017
1375,345,1376,306.29960073744064
1376,237,1377,263.2221359079083
1377,49,1378,50.06590247636445
1378,46,1379,48.84803653902703
1379,360,1380,224.12457496944086
1380,339,1381,145.19892393974519
1381,283,1382,272.7851627667259
1382,373,1383,287.63049230537655
1383,284,1384,219.71745104282678
1384,42,1385,53.58459870642862
1385,60,1386,64.23027096282648
1386,356,1387,270.78877026144494
1387,369,1388,317.1211492516884
1388,383,1389,335.778133506887
1389,400,1390,237.65741221571147
1390,296,1391,157.81786785479903
1391,76,1392,33.93966755224631
1392,39,1393,46.989624141549804
1393,277,1394,170.94340755243348
1394,282,1395,177.92586051947356
1395,325,1396,222.39567076721895
1396,288,1397,285.28109719468216
1397,275,1398,182.9213999150989
1398,45,1399,29.28780582719546
1399,55,1400,48.009573665468864
1400,342,1401,196.87649086160891
1401,300,1402,176.47070794273347
1402,265,1403,181.5743601245066
1403,266,1404,167.0667755676102
1404,258,1405,260.85077488991
1405,58,1406,76.83210979842434
1406,66,1407,45.44302622864698
1407,309,1408,233.62327095614202
1408,331,1409,268.0005762534274
1409,277,1410,248.86064375027863
1410,236,1411,192.35158828678067
1411,134,1412,168.4479810187786
1412,58,1413,53.64370284403246
1413,59,1414,48.94306265838013
1414,348,1415,236.12649402240066
1415,344,1416,292.0916761033566
1416,318,1417,290.87628336671224
1417,312,1418,227.3872984975664
1418,252,1419,261.38190656128404
1419,32,1420,18.117806944848017
1420,28,1421,40.794902587039765
1421,307,1422,233.86683051996695
1422,272,1423,175.08104857149422
1423,245,1424,177.15676386265196
1424,249,1425,220.13402381043457
1425,170,1426,187.47286765272787
1426,49,1427,53.90538125691278
1427,24,1428,21.42652414309525
1428,44,1429,148.6796711971863
1429,116,1430,66.82837191276604
1430,36,1431,60.96765504897444
1431,62,1432,123.49445560814388
1432,57,1433,214.5683210931349
1433,36,1434,46.767829215622406
1434,35,1435,2.6431919097626766
1435,63,1436,69.96366734701117
1436,43,1437,286.0567072957627
1437,226,1438,306.8534632734097
1438,257,1439,344.22540887127616
1439,226,1440,279.0471350600245
1440,41,1441,73.2984952015451
1441,39,1442,63.362149721890155
1442,333,1443,304.2361270453465
1443,344,1444,322.8326608273559
1444,349,1445,271.13431613664636
1445,317,1446,271.11854035968537
1446,262,1447,287.9506308345366
1447,45,1448,73.44715382859998
1448,33,1449,57.49322942190696
1449,315,1450,283.9997299764497
1450,341,1451,243.4702740507523
1451,263,1452,208.80231803135285
1452,257,1453,288.2855005945573
1453,250,1454,305.14883924920923
1454,44,1455,64.78565572199635
1455,51,1456,57.79790263343953
1456,303,1457,307.0201538785655
1457,333,1458,278.89451841852457
1458,272,1459,255.02968909877904
1459,279,1460,259.9781042014794
1460,206,1461,216.39450596518077
1461,36,1462,42.09037029604031
1462,30,1463,43.44542304910024
1463,306,1464,270.36952491256426
1464,309,1465,271.0095694487075
1465,298,1466,271.5404605084204
1466,255,1467,213.05840497834623
1467,134,1468,184.7781934677447
1468,34,1469,76.67943674508413
1469,46,1470,48.073306784317765
1470,205,1471,211.2535990395347
1471,297,1472,205.91904718486498
1472,287,1473,291.7903646182685
1473,339,1474,209.64459153644236
1474,200,1475,122.58750150902901
1475,45,1476,109.63870873474079
1476,37,1477,45.39618325719394
1477,320,1478,325.309161362189
1478,332,1479,326.837229366003
1479,343,1480,301.7637172559231
1480,310,1481,347.66386642444763
1481,268,1482,325.21954702750423
1482,56,1483,58.20113481185934
1483,62,1484,59.73254876056093
1484,291,1485,273.5401831142728
1485,321,1486,314.9299325351145
1486,312,1487,297.7642567716863
1487,298,1488,232.1265719178117
1488,233,1489,229.04211813612204
1489,53,1490,68.7467499942567
1490,46,1491,72.44086785130833
1491,336,1492,371.29514367998956
1492,370,1493,377.63923391109984
1493,342,1494,383.56111086115686
1494,325,1495,276.5656058553173
1495,300,1496,278.6345172807037
1496,69,1497,63.90848868486273
1497,30,1498,37.71587832681154
1498,353,1499,188.48537448929417
1499,348,1500,210.93246782462995
1500,290,1501,186.28729100242305
1501,317,1502,195.28030959703355
1502,279,1503,298.38845288424625
1503,52,1504,94.26719707757246
1504,38,1505,44.22338200420197
1505,314,1506,180.68976984606675
1506,266,1507,51.617691516684495
1507,297,1508,128.76186931429226
1508,238,1509,177.51148276839828
1509,258,1510,246.49133204836986
1510,28,1511,77.90730545628709
1511,41,1512,53.761913089618325
1512,327,1513,235.05895043392127
1513,323,1514,54.20950144158897
