,Actual,Day,Predicted
1295,340,1296,567.1552012978294
1296,353,1297,541.6610523154714
1297,325,1298,388.53141715076805
1298,235,1299,385.9709892342266
1299,274,1300,314.8531046458164
1300,68,1301,90.73653110837841
1301,57,1302,156.27954668876555
1302,331,1303,353.13205059100494
1303,344,1304,366.219803243828
1304,389,1305,382.9545122918239
1305,258,1306,413.7531217817062
1306,312,1307,337.27779123835944
1307,70,1308,100.11087242616001
1308,96,1309,200.9311488998612
1309,354,1310,355.4808018350231
1310,352,1311,376.3235468803842
1311,339,1312,390.715695573329
1312,288,1313,387.9630086861178
1313,242,1314,290.4004129741779
1314,70,1315,71.20542291442842
1315,18,1316,46.6954789348817
1316,64,1317,352.2238384887944
1317,326,1318,353.5769349514053
1318,176,1319,425.7010949089634
1319,335,1320,444.3396256349632
1320,262,1321,341.78846661646145
1321,83,1322,114.49753363550973
1322,96,1323,263.19567963808663
1323,379,1324,577.7451252305341
1324,340,1325,423.91353671908684
1325,389,1326,430.7049257536492
1326,346,1327,440.542019038181
1327,287,1328,336.99450531051235
1328,87,1329,82.34841341413156
1329,74,1330,161.22811453674893
1330,321,1331,369.77337133364864
1331,371,1332,346.9397543102738
1332,328,1333,427.47384353798066
1333,388,1334,496.8941637785364
1334,317,1335,332.59630655255137
1335,94,1336,89.36523709666488
1336,94,1337,267.57373019085713
1337,397,1338,378.9069623498726
1338,400,1339,357.3828649449024
1339,370,1340,414.15508418897633
1340,349,1341,376.6586049477798
1341,285,1342,270.5066968996559
1342,46,1343,61.556211076035
1343,40,1344,197.1613532194492
1344,373,1345,380.6318260168307
1345,383,1346,465.62334418717694
1346,443,1347,440.99843398095754
1347,376,1348,502.94127995555414
1348,372,1349,321.91596506082743
1349,63,1350,86.23320480844235
1350,99,1351,217.388372688725
1351,387,1352,438.918362992857
1352,404,1353,370.2672962090034
1353,398,1354,426.6007966174731
1354,369,1355,402.86845794344174
1355,345,1356,281.5578754473195
1356,29,1357,62.72521419513662
1357,72,1358,220.054799723234
1358,391,1359,374.3544672631901
1359,390,1360,374.48396005102177
1360,353,1361,428.0694555146233
1361,389,1362,465.6804480261179
1362,348,1363,303.6254510855711
1363,83,1364,78.95302718759024
1364,40,1365,101.58970569192411
1365,301,1366,357.0239536500103
1366,386,1367,356.3061010332704
1367,333,1368,448.1256149120173
1368,364,1369,456.33622903482336
1369,325,1370,342.72107468274754
1370,95,1371,80.88997537654176
1371,77,1372,129.16094448611176
1372,332,1373,375.3839202840654
1373,347,1374,372.56249258239274
1374,389,1375,423.1736039035668
1375,345,1376,387.3218509402847
1376,237,1377,291.0618373807153
1377,49,1378,57.79519005529344
1378,46,1379,163.7374700550958
1379,360,1380,370.3307356429706
1380,339,1381,336.5275016807905
1381,283,1382,428.7574285539468
1382,373,1383,420.52528525078543
1383,284,1384,258.2346782474484
1384,42,1385,64.50175390270138
1385,60,1386,188.93659281008246
1386,356,1387,367.1924545173062
1387,369,1388,371.49214155088845
1388,383,1389,418.50649874171626
1389,400,1390,362.417986292667
1390,296,1391,258.63676313569266
1391,76,1392,59.638288101600956
1392,39,1393,94.80404182771285
1393,277,1394,357.63473400154066
1394,282,1395,356.26437054264676
1395,325,1396,400.0032674284347
1396,288,1397,407.3013396179628
1397,275,1398,233.20671523220395
1398,45,1399,59.3232495166218
1399,55,1400,141.1573790419871
1400,342,1401,353.85290080350796
1401,300,1402,352.4577501201548
1402,265,1403,370.4718581955027
1403,266,1404,356.8105801324284
1404,258,1405,305.9895314449897
1405,58,1406,60.396421698065254
1406,66,1407,113.98062470609825
1407,309,1408,370.552741782333
1408,331,1409,363.9478241684709
1409,277,1410,385.115714584571
1410,236,1411,310.80291199747137
1411,134,1412,255.35441538949914
1412,58,1413,64.4656510465603
1413,59,1414,206.51375048762435
1414,348,1415,375.22636702801566
1415,344,1416,366.9739875594206
1416,318,1417,387.3323899599189
1417,312,1418,401.82539355596265
1418,252,1419,249.04101263769107
1419,32,1420,2.510491271215144
1420,28,1421,84.27644438697861
1421,307,1422,365.71830879400335
1422,272,1423,341.7326126806458
1423,245,1424,385.77188319599657
1424,249,1425,355.71016577891606
1425,170,1426,256.4287074201553
1426,49,1427,27.435822740007094
1427,24,1428,20.20180243474067
1428,44,1429,187.1984577672967
1429,116,1430,101.1550693211766
1430,36,1431,170.72878800961405
1431,62,1432,228.27533587258054
1432,57,1433,178.44323348687092
1433,36,1434,53.37996231921434
1434,35,1435,19.694261156719033
1435,63,1436,58.09331936066593
1436,43,1437,359.6396771810574
1437,226,1438,390.48116327574627
1438,257,1439,404.00205840606907
1439,226,1440,243.63786122188912
1440,41,1441,46.047797656943104
1441,39,1442,97.11591568746228
1442,333,1443,369.7427233387014
1443,344,1444,376.3539180811077
1444,349,1445,380.1713318221144
1445,317,1446,384.89000070347726
1446,262,1447,268.87898528617023
1447,45,1448,51.831523105720244
1448,33,1449,112.22380049822549
1449,315,1450,376.4566672746467
1450,341,1451,349.70998340419396
1451,263,1452,363.772334656583
1452,257,1453,400.1004255403611
1453,250,1454,272.39926734424614
1454,44,1455,44.2737495389896
1455,51,1456,83.74121928144257
1456,303,1457,372.91746382425936
1457,333,1458,351.5896099506208
1458,272,1459,377.04628395186944
1459,279,1460,352.45498599906466
1460,206,1461,230.99553950217324
1461,36,1462,45.27503510634566
1462,30,1463,137.86268488043294
1463,306,1464,379.04129174471734
1464,309,1465,344.9448643255618
1465,298,1466,385.7180255496729
1466,255,1467,299.5593861831646
1467,134,1468,182.9658514634347
1468,34,1469,41.186136725736375
1469,46,1470,59.41796969993948
1470,205,1471,353.54971964947185
1471,297,1472,330.9132502399423
1472,287,1473,400.3185967775966
1473,339,1474,335.0236568784283
1474,200,1475,226.88798263222523
1475,45,1476,50.86833709340074
1476,37,1477,83.96794947202368
1477,320,1478,381.36715557306024
1478,332,1479,370.3617397513582
1479,343,1480,401.35904971177445
1480,310,1481,436.1264446697481
1481,268,1482,296.8525882228444
1482,56,1483,51.675352280761814
1483,62,1484,92.15051581980347
1484,291,1485,365.712638179577
1485,321,1486,367.1937044228624
1486,312,1487,397.7468347513694
1487,298,1488,338.63879165634955
1488,233,1489,261.7870203003602
1489,53,1490,52.276011341816776
1490,46,1491,110.13034001439135
1491,336,1492,391.55734787493657
1492,370,1493,383.47506846502995
1493,342,1494,433.8914664476401
1494,325,1495,370.1422635037582
1495,300,1496,250.7539018629218
1496,69,1497,61.40553938456753
1497,30,1498,132.283334898447
1498,353,1499,352.8866751132489
1499,348,1500,381.29782530974023
1500,290,1501,378.0017293980978
1501,317,1502,349.43716975037916
1502,279,1503,230.1394806995611
1503,52,1504,65.50006007097822
1504,38,1505,101.46675048357204
1505,314,1506,346.03908847986077
1506,266,1507,324.2262149116492
1507,297,1508,348.380158842351
1508,238,1509,346.45863918551544
1509,258,1510,240.0812836345146
1510,28,1511,59.10777910541458
1511,41,1512,107.04940973130272
1512,327,1513,356.97914575977205
1513,323,1514,239.02710213843542
