,Actual,Day,Predicted
446,36,6,51.72131141536152
447,55,7,258.0
448,296,1,229.67348907364496
449,343,2,305.0229279154604
450,361,3,337.38916347360424
451,300,4,298.2771464295696
452,74,5,51.872902757614916
453,89,6,70.0
454,339,7,342.4067751518749
455,337,1,363.9759766934835
456,324,2,332.0
457,312,3,339.8117488373682
458,298,4,272.0
459,74,5,52.75387728292934
460,68,6,65.74259237192668
461,368,7,331.95433292642593
462,352,1,357.66800542404576
463,376,2,344.1197987631254
464,377,3,360.0
465,196,4,318.1495842562596
466,66,5,62.0
467,92,6,64.46393510552703
468,344,7,345.62101725843536
469,404,1,353.5412750242057
470,424,2,374.0
471,440,3,388.0
472,312,4,317.6193973102761
473,72,5,61.50628433814555
474,52,6,49.62920810848462
475,344,7,278.7350652924225
476,377,1,356.9439605658139
477,374,2,352.947574300266
478,401,3,348.8381440748973
479,319,4,312.0
480,90,5,55.93026954214947
481,66,6,60.45941540255739
482,67,7,255.88098316233896
483,380,1,310.3265878800927
484,437,2,355.20331842611597
485,410,3,382.0107113850716
486,368,4,325.0
487,111,5,81.18941873856166
488,118,6,78.84358016380409
489,404,7,325.0
490,263,1,387.0
491,351,2,325.0
492,399,3,348.0
493,382,4,325.14501471629325
494,84,5,91.0
495,104,6,70.0
496,416,7,332.61418645049906
497,400,1,387.0
498,338,2,374.0
499,385,3,353.83461406236887
500,385,4,317.0
501,89,5,87.88219194092365
502,90,6,94.87158119509718
503,369,7,352.6018186468554
504,431,1,377.8336140163224
505,398,2,380.4800300548657
506,394,3,383.94936824150034
507,387,4,317.0
508,84,5,90.0
509,103,6,91.1149751982795
510,70,7,346.0
511,163,1,300.07260020032066
512,325,2,300.4043020061294
513,341,3,330.07566538554977
514,319,4,301.7356890596045
515,91,5,62.264010221411574
516,133,6,85.5548706834615
517,395,7,344.93550283247
518,376,1,383.0
519,391,2,369.0
520,395,3,387.38416042358045
521,392,4,333.0
522,101,5,94.83554178471495
523,55,6,78.85362050679497
524,350,7,309.0
525,338,1,372.1042662148514
526,392,2,342.1532305152741
527,373,3,370.3836402277859
528,298,4,319.6852053855038
529,85,5,74.75123924183072
530,103,6,87.0
531,169,7,344.1736166452142
532,376,1,326.8224698229051
533,374,2,358.7500469364844
534,314,3,368.0617074793119
535,334,4,309.0
536,92,5,75.69249272143746
537,104,6,95.49931192181369
538,369,7,342.0
539,391,1,376.0742692895239
540,370,2,371.75975219106834
541,391,3,376.8386317558593
542,296,4,322.5327082750544
543,73,5,80.0
544,105,6,90.0
545,380,7,347.9401350888308
546,436,1,377.05875152906566
547,425,2,384.5734739804408
548,406,3,382.58610997874626
549,355,4,333.0
550,88,5,90.99695369317651
551,106,6,111.08334221730922
552,365,7,355.91539362552084
553,372,1,373.2472385006079
554,353,2,356.43813374492663
555,410,3,354.6231401500423
556,351,4,325.49461947296504
557,84,5,88.02590841522058
558,97,6,102.0
559,384,7,353.0
560,397,1,384.29533802796584
561,403,2,383.0
562,408,3,387.0
563,312,4,331.8524404378202
564,89,5,90.53138297650762
565,116,6,90.01396547526902
566,353,7,325.0
567,399,1,372.0
568,274,2,377.0
569,350,3,330.24849204864046
570,309,4,317.0
571,112,5,88.90480245351463
572,156,6,95.26513276217736
573,313,7,333.0
574,313,1,354.6591856620584
575,356,2,332.96210744162875
576,367,3,354.6831691740127
577,319,4,317.99704517169494
578,133,5,89.29143748593985
579,130,6,99.96330501375094
580,350,7,332.00284408918924
581,380,1,373.1581444523266
582,374,2,374.0
583,351,3,372.4562646373978
584,335,4,315.0
585,98,5,90.22812982574048
586,112,6,134.0
587,372,7,347.30790051683516
588,389,1,381.5796875142761
589,361,2,376.9050841005586
590,384,3,360.5877831653283
591,221,4,337.41070497718965
592,63,5,87.47017793549044
593,100,6,94.0
594,347,7,355.6573677183715
595,366,1,360.2014699749404
596,343,2,356.24661496592546
597,362,3,359.6688973839364
598,264,4,323.1692369229411
599,93,5,90.50529198956743
600,77,6,94.05275473689547
601,90,7,327.4584284275822
602,384,1,319.57713569924954
603,381,2,377.0
604,375,3,377.0644267604024
605,367,4,331.07318206634676
606,61,5,94.42262566901098
607,106,6,91.41980167982582
608,414,7,369.3740069767227
609,393,1,382.4043607243234
610,402,2,382.4410438722672
611,386,3,391.04966932433786
612,169,4,339.0
613,77,5,90.0
614,85,6,95.125067391526
615,370,7,346.0
616,385,1,377.7822281370108
617,407,2,375.2509742798839
618,383,3,381.94330009742237
619,385,4,333.0
620,111,5,90.93665657082013
621,101,6,93.21000297301927
622,371,7,349.10755811354323
623,376,1,377.6542833145721
624,412,2,360.0
625,398,3,373.9266825100053
626,374,4,331.0
627,60,5,90.0
628,82,6,70.0
629,403,7,353.0
630,423,1,383.0
631,389,2,376.2669093964344
632,383,3,380.9624790342516
633,339,4,318.7234522195978
634,79,5,87.0
635,87,6,85.83225047582519
636,399,7,347.99088096947474
637,399,1,387.0
638,357,2,369.0
639,324,3,353.5964531718693
640,361,4,298.0
641,83,5,74.98996957219394
642,62,6,68.55187247515593
643,345,7,325.61013666008915
644,370,1,372.1361874852083
645,383,2,356.0
646,368,3,370.3084360636407
647,338,4,314.7572210314845
648,90,5,68.58144154794466
649,89,6,62.70103311572018
650,342,7,360.0
651,365,1,354.1474875975751
652,381,2,348.0
653,361,3,373.0
654,311,4,317.4602893416265
655,56,5,75.16447200203099
656,78,6,75.62530927913586
657,372,7,348.0
658,391,1,374.0
659,393,2,383.0
660,412,3,374.0
661,307,4,324.9155323843508
662,63,5,63.605251061490016
663,51,6,68.15306079351298
664,283,7,306.54021935675314
665,386,1,312.02242353691565
666,179,2,347.90294170318157
667,355,3,264.9452851312771
668,335,4,288.0
669,37,5,61.71656643166008
670,54,6,44.45239532250484
671,323,7,317.0
672,351,1,342.0
673,382,2,341.9946327090037
674,374,3,379.2611094078576
675,325,4,319.8252197620613
676,53,5,46.0
677,39,6,36.0
678,302,7,285.0742968469282
679,365,1,332.3758978912034
680,367,2,348.0
681,390,3,348.05581557895925
682,340,4,322.8836389877207
683,77,5,48.71136646243578
684,60,6,46.0
685,327,7,320.0
686,372,1,347.2857732408392
687,380,2,344.99665388021214
688,366,3,344.0
689,312,4,297.0
690,66,5,52.00085912934675
691,61,6,63.860968670974295
692,357,7,325.0
693,365,1,345.19400787872655
694,376,2,339.4056694425035
695,388,3,355.48290299697294
696,344,4,323.05853888217496
697,34,5,76.41462386468277
698,60,6,35.85399939641169
699,367,7,289.77997276827085
700,357,1,359.82803050094543
701,382,2,344.0
702,371,3,369.0
703,316,4,322.6105666549067
704,44,5,59.62248415308819
705,57,6,46.0
706,321,7,327.4858528230002
707,340,1,345.1880058260693
708,267,2,327.7683442356638
709,243,3,272.0
710,127,4,101.58454560816358
711,17,5,45.20249479090739
712,80,6,18.0
713,38,7,312.0
714,49,1,97.63226512102689
715,73,2,66.66851799778222
716,77,3,101.8271017553583
717,68,4,72.0
718,22,5,28.0
719,20,6,46.0
720,34,7,309.0
721,221,1,232.59862979707643
722,326,2,255.6542464559811
723,335,3,316.3153688294912
724,288,4,264.80595663398833
725,59,5,44.863228144934375
726,43,6,46.0
727,575,7,339.0
728,372,1,381.37485059263724
729,359,2,333.0
730,328,3,340.0
731,253,4,279.0
732,23,5,39.18339824876037
733,29,6,18.0
734,252,7,284.49779567278375
735,393,1,315.5720648142812
736,354,2,353.0
737,358,3,320.0
738,297,4,277.8887618431336
739,38,5,36.0
740,58,6,46.0
741,359,7,315.0
742,361,1,348.0
743,363,2,331.0
744,353,3,343.0
745,295,4,286.15576676288657
746,70,5,43.0
747,39,6,45.94274266422639
748,360,7,289.71080134819806
749,300,1,353.0
750,315,2,304.5507651201788
751,357,3,319.41443199955097
752,304,4,298.0
753,56,5,55.15402436956086
754,46,6,39.254049662765645
755,367,7,344.0
756,378,1,345.0
757,369,2,344.8974364745397
758,321,3,349.7347355968033
759,244,4,278.5908773130176
760,45,5,33.73187806265701
761,38,6,31.037202773447675
762,309,7,279.0
763,328,1,319.97604237218235
764,335,2,311.90960262360187
765,309,3,335.2408288704005
766,289,4,284.01486440526935
767,63,5,53.16851360400888
768,67,6,61.58313317599792
769,362,7,340.0
770,366,1,353.08476572004366
771,383,2,346.0
772,306,3,358.76618746010035
773,275,4,279.0
774,37,5,45.0
775,55,6,40.0
776,315,7,297.05311200314884
777,358,1,332.3343072780864
778,339,2,326.3694841900063
779,351,3,325.0
780,227,4,288.181053193472
781,92,5,49.0
782,32,6,51.376833698563864
783,358,7,274.91273948181134
784,361,1,353.53222887328343
785,312,2,336.5789463890006
786,343,3,320.79487940449786
787,317,4,301.0967881015142
788,81,5,62.0
789,56,6,71.46296085491863
790,406,7,338.59970662312355
791,379,1,375.89646452804675
792,328,2,355.45900127290713
793,359,3,333.5270745880689
794,315,4,289.97656571360415
795,71,5,53.86722752196975
796,76,6,58.91948594881349
797,381,7,312.2632993945897
798,367,1,360.0
799,358,2,342.33661866284535
800,356,3,355.0099504577964
801,315,4,309.26086342542806
802,65,5,75.43986711465082
803,87,6,77.08269381085258
804,374,7,343.0
805,374,1,365.57225361434007
806,365,2,372.1981170049611
807,392,3,352.9732473047596
808,316,4,317.0
809,91,5,59.057002711221706
810,110,6,58.0
811,365,7,345.0
812,381,1,381.93693272147794
813,340,2,357.2650234911581
814,288,3,344.80308043930137
815,51,4,272.0
816,58,5,41.16313548860605
817,63,6,64.71088122412897
818,61,7,298.0
819,370,1,287.0
820,378,2,353.0
821,380,3,356.5302749782451
822,325,4,314.69516751090276
823,66,5,65.7559439116123
824,71,6,76.03784775466494
825,379,7,318.9953852116015
826,374,1,383.0
827,366,2,355.03157369847673
828,363,3,353.0
829,299,4,290.6476331960035
830,64,5,56.120821962356644
831,57,6,63.0
832,57,7,250.78530927426695
833,401,1,286.5357522270923
834,364,2,355.4073007298551
835,351,3,360.0
836,339,4,300.0
837,81,5,63.57375712260413
838,78,6,80.3180804451152
839,374,7,333.9880341901895
840,366,1,376.34288374344106
841,423,2,347.54136994691515
842,399,3,373.55686036813756
843,338,4,317.0
844,81,5,81.75110538134017
845,79,6,98.3026407122696
846,310,7,340.12943988332614
847,404,1,344.0
848,293,2,356.53161027675515
849,344,3,339.0
850,270,4,314.3149193313547
851,82,5,62.27057968737435
852,84,6,74.8040602967997
853,404,7,341.8699853257467
854,421,1,383.0
855,406,2,382.16241300128473
856,421,3,378.39523542494567
857,346,4,333.70169846970936
858,71,5,89.5349498974782
859,77,6,90.54422689424676
860,73,7,333.32355425413084
861,380,1,322.11444148646024
862,387,2,370.8702662872118
863,376,3,373.0
864,296,4,324.8337339859145
865,93,5,87.8404575163177
866,84,6,90.0
867,389,7,332.9832118788174
868,152,1,383.0
869,390,2,299.4756031162356
870,369,3,364.8567909808669
871,321,4,313.0441101326033
872,94,5,79.1496891019816
873,94,6,101.56124332077229
874,388,7,353.3632754830607
875,406,1,383.0
876,438,2,369.13058626948305
877,458,3,389.0
878,377,4,332.0
879,96,5,90.47896720237914
880,88,6,113.00457441613722
881,398,7,317.0
882,412,1,387.0
883,401,2,387.0
884,421,3,383.0
885,349,4,333.0
886,73,5,87.90123995760389
887,97,6,114.68478476577268
888,389,7,358.2504123385416
889,340,1,375.23974383000234
890,373,2,354.5731961059013
891,381,3,378.25679839912596
892,366,4,320.72332288299873
893,121,5,85.1461221420447
894,118,6,95.70375871424217
895,359,7,352.6634498927376
896,404,1,374.0
897,438,2,378.2712392622577
898,417,3,393.14582346945195
899,341,4,332.9471235277589
900,103,5,94.8113866024557
901,110,6,94.0
902,399,7,325.0
903,359,1,388.0
904,355,2,358.84596473078705
905,436,3,356.7263635811294
906,321,4,325.0
907,86,5,90.0
908,83,6,101.03160051425479
909,418,7,345.97569434556516
910,401,1,388.0
911,402,2,383.0
912,393,3,382.2416027577984
913,318,4,332.82008379712687
914,59,5,87.1639962430833
915,90,6,92.16035766712406
916,337,7,352.56574859447585
917,414,1,368.2402879779838
918,347,2,360.0
919,358,3,356.7615721230707
920,296,4,318.96485982376595
921,61,5,85.12989715289703
922,95,6,94.0441011452407
923,363,7,339.0
924,301,1,374.0
925,240,2,325.0
926,301,3,325.0
927,289,4,288.22897252870797
928,87,5,83.89326891988273
929,110,6,101.96731635477394
930,347,7,333.0
931,387,1,370.0
932,166,2,374.0
933,376,3,316.15587584789006
934,334,4,320.0
935,79,5,83.08745866301986
936,119,6,91.70670947851214
937,357,7,356.5972362448174
938,403,1,369.5454135191211
939,379,2,388.66395644728163
940,221,3,374.0
941,245,4,283.64851652881987
942,104,5,84.54120714471644
943,99,6,95.69591727082981
944,267,7,339.0
945,352,1,339.0
946,321,2,348.0
947,343,3,347.61964426035644
948,253,4,317.0
949,80,5,86.51870826935088
950,89,6,78.01886737652124
951,134,7,303.74861611318966
952,368,1,338.5889532605665
953,320,2,373.6233362671287
954,345,3,362.27232745382327
955,326,4,304.05076071627207
956,91,5,83.0
957,71,6,79.97889845097718
958,337,7,288.10239146216844
959,362,1,353.0
960,363,2,357.68283195165685
961,381,3,359.2658569733104
962,191,4,321.0
963,73,5,80.4940418264464
964,62,6,83.0
965,335,7,317.0
966,369,1,347.810122419388
967,391,2,348.64774167907893
968,390,3,387.0
969,307,4,317.7344268076384
970,65,5,69.21558575082179
971,76,6,76.67605616482095
972,367,7,343.04164211411654
973,419,1,373.0
974,378,2,379.0
975,402,3,360.0
976,353,4,332.65428860211455
977,95,5,78.3973049409077
978,79,6,80.0
979,307,7,316.9436155136202
980,428,1,352.9442282779079
981,396,2,370.8754582933815
982,401,3,381.82139729572026
983,267,4,333.05663955862957
984,73,5,79.59801511208009
985,72,6,93.94883204196177
986,371,7,325.2993892790862
987,375,1,374.0
988,405,2,360.0
989,334,3,377.4686914472019
990,336,4,301.0436469501479
991,67,5,80.0
992,92,6,72.21975670335371
993,374,7,344.0
994,418,1,377.92538569292486
995,369,2,374.0
996,404,3,369.42429130577756
997,350,4,325.0
998,92,5,87.0
999,99,6,80.0
1000,361,7,353.0
1001,392,1,380.46193243095456
1002,294,2,377.72571660383295
1003,354,3,325.6031765189389
1004,308,4,319.6997892256437
1005,62,5,69.91973049491489
1006,95,6,60.16725496886381
1007,314,7,332.75390947610555
1008,337,1,340.08392641783183
1009,330,2,339.0
1010,319,3,344.0
1011,285,4,301.696141715825
1012,80,5,63.00290158150747
1013,73,6,69.24281711855663
1014,353,7,331.0
1015,384,1,363.041877281984
1016,390,2,353.0
1017,384,3,374.0
1018,294,4,330.29540402894867
1019,65,5,73.44600450631856
1020,87,6,80.01287928241833
1021,339,7,357.0332714137329
1022,359,1,345.0
1023,353,2,344.0
1024,386,3,343.6332318592708
1025,283,4,314.38700636374267
1026,59,5,65.27039775150229
1027,53,6,41.754375730750375
1028,369,7,344.0
1029,390,1,360.0
1030,379,2,348.0
1031,405,3,360.0
1032,319,4,336.4444670277156
1033,54,5,52.505449017760746
1034,69,6,57.901024264061576
1035,343,7,348.0
1036,406,1,344.0
1037,363,2,360.10073643180357
1038,368,3,355.91269154489265
1039,223,4,312.270241361761
1040,29,5,36.0
1041,46,6,45.683959417301814
1042,298,7,287.00842705551634
1043,378,1,319.6286384333356
1044,349,2,348.45467288697756
1045,342,3,326.751949493099
1046,235,4,252.30788528422232
1047,68,5,18.0
1048,46,6,41.07229061033397
1049,370,7,310.61534688261946
1050,388,1,369.0
1051,189,2,360.0
1052,316,3,272.0
1053,263,4,261.9812543991442
1054,52,5,18.0
1055,24,6,31.887983408412634
1056,46,7,262.4536757253326
1057,279,1,94.15936963873209
1058,281,2,248.0519015581482
1059,297,3,272.0
1060,231,4,93.53179458529145
1061,36,5,18.0
1062,27,6,40.0
1063,331,7,272.0
1064,313,1,343.0
1065,267,2,309.09450247354624
1066,233,3,285.84699018570774
1067,151,4,257.95607508700493
1068,35,5,45.0
1069,16,6,45.0
1070,58,7,96.96010696112518
1071,12,1,205.48647623102823
1072,40,2,62.82094085974024
1073,65,3,54.452054697946714
1074,36,4,45.04767172249524
1075,42,5,18.0
1076,26,6,30.92294132625965
1077,27,7,76.62503231696925
1078,237,1,114.59367332722245
1079,250,2,284.9393503693743
1080,192,3,279.0
1081,264,4,250.7899981395056
1082,32,5,43.246843902475646
1083,31,6,30.027337677598968
1084,354,7,306.720812430719
1085,354,1,337.0145662026316
1086,342,2,324.5585226925607
1087,329,3,326.5174791617133
1088,258,4,285.0994416156786
1089,34,5,49.0
